model,target,n_valid,nmae,one_minus_nmae,ficr,within_6pct_rate,between_6_and_8pct_rate,over_8pct_rate
realmlp,kpx_group_1,2443,0.15602562605857598,0.843974373941424,0.32762654317973233,0.3397462136717151,0.06794924273434302,0.5923045435939419
realmlp,kpx_group_2,2397,0.16435833696916696,0.835641663030833,0.3670245879520486,0.25740508969545267,0.08302044221944097,0.6595744680851063
realmlp,kpx_group_3,2159,0.17151749878801548,0.8284825012119845,0.2770860172084062,0.27049559981472904,0.09078276980083372,0.6387216303844372
