model,target,n_valid,nmae,one_minus_nmae,ficr,within_6pct_rate,between_6_and_8pct_rate,over_8pct_rate
realmlp,kpx_group_1,2443,0.1080008166061945,0.8919991833938055,0.4657328696786915,0.3520261972984036,0.10233319688907082,0.5456406058125256
realmlp,kpx_group_2,2397,0.1186651779072922,0.8813348220927077,0.4506290260813668,0.35294117647058826,0.1084689194826867,0.538589904046725
realmlp,kpx_group_3,2159,0.14252787478497053,0.8574721252150295,0.35712403990609415,0.2987494210282538,0.09078276980083372,0.6104678091709125
