model,target,step,train_loss,validation_loss,validation_score,training_objective_loss,activity_train_loss,activity_validation_loss
realmlp,all,27,0.5589974917033139,0.5012434124946594,0.6143837571144104,0.6066222374930101,0.3174982513574993,0.42167624831199646
realmlp,kpx_group_1,27,0.5478260657366585,0.5306839942932129,0.6016114950180054,,,
realmlp,kpx_group_2,27,0.5318397923427469,0.4502054452896118,0.6497355103492737,,,
realmlp,kpx_group_3,27,0.5973266345613143,0.5228406190872192,0.5918043255805969,,,
realmlp,all,28,0.5502284160431694,0.48155367374420166,0.6316087245941162,0.5976917349240359,0.31642211447743807,0.40769267082214355
realmlp,kpx_group_1,28,0.5384172954980064,0.4524438679218292,0.6605497598648071,,,
realmlp,kpx_group_2,28,0.5194500952082521,0.4542332887649536,0.644696831703186,,,
realmlp,kpx_group_3,28,0.5928178631207522,0.537983775138855,0.589579701423645,,,
realmlp,all,29,0.5430341319126242,0.484898179769516,0.6308693885803223,0.5895458714050406,0.3100782133200589,0.4298841655254364
realmlp,kpx_group_1,29,0.5306154191493988,0.42761480808258057,0.676461935043335,,,
realmlp,kpx_group_2,29,0.5123946833259919,0.4494965076446533,0.6492438316345215,,,
realmlp,kpx_group_3,29,0.5860923116697985,0.5775831937789917,0.5669023394584656,,,
realmlp,all,30,0.5365754015305463,0.48721715807914734,0.6271679401397705,0.5825093484976712,0.30622629514511895,0.43173134326934814
realmlp,kpx_group_1,30,0.5257043281898779,0.4524219036102295,0.6578375697135925,,,
realmlp,kpx_group_2,30,0.5097698144176427,0.45931577682495117,0.6430986523628235,,,
realmlp,kpx_group_3,30,0.5742520611075794,0.5499138832092285,0.5805675387382507,,,
realmlp,all,31,0.5280402302742004,0.49611642956733704,0.6201321482658386,0.5736905739587896,0.3043355827822405,0.41710004210472107
realmlp,kpx_group_1,31,0.5190698451855603,0.4895787835121155,0.6327975988388062,,,
realmlp,kpx_group_2,31,0.4983985735213055,0.4489079713821411,0.649810254573822,,,
realmlp,kpx_group_3,31,0.5666522786897772,0.5498625636100769,0.5777885913848877,,,
realmlp,all,32,0.5227664297117907,0.4718056619167328,0.6395009160041809,0.5681439717026318,0.30251697932972627,0.41672852635383606
realmlp,kpx_group_1,32,0.5110000665573513,0.453797847032547,0.6597751379013062,,,
realmlp,kpx_group_2,32,0.49360766656258526,0.4453844130039215,0.6514636278152466,,,
realmlp,kpx_group_3,32,0.563691538922927,0.5162345170974731,0.6072640419006348,,,
realmlp,all,33,0.5158433072707233,0.4709208905696869,0.6387398838996887,0.5606873491231132,0.2989602820838199,0.40735718607902527
realmlp,kpx_group_1,33,0.5066354441292146,0.4331779479980469,0.6732728481292725,,,
realmlp,kpx_group_2,33,0.4852948605137713,0.4482874274253845,0.6505165696144104,,,
realmlp,kpx_group_3,33,0.555599611471681,0.5312972068786621,0.5924302935600281,,,
realmlp,all,34,0.5091641869615106,0.47791242599487305,0.6342187523841858,0.5534191824057523,0.2950333015007131,0.4190777540206909
realmlp,kpx_group_1,34,0.4984511978486005,0.44310277700424194,0.6657677888870239,,,
realmlp,kpx_group_2,34,0.47790831809534745,0.44999071955680847,0.6470208168029785,,,
realmlp,kpx_group_3,34,0.5511330528294339,0.5406438708305359,0.5898678302764893,,,
realmlp,all,35,0.505446068066008,0.47813478112220764,0.6354448199272156,0.5494513581780827,0.2933685253648197,0.4235853850841522
realmlp,kpx_group_1,35,0.49522841897080927,0.46093273162841797,0.6562444567680359,,,
realmlp,kpx_group_2,35,0.47556691441465826,0.440074622631073,0.6544400453567505,,,
realmlp,kpx_group_3,35,0.5455428887816036,0.5333970785140991,0.5956498980522156,,,
realmlp,all,36,0.49957937265143676,0.46609821915626526,0.643459677696228,0.543365618761848,0.29190824619110894,0.4192146956920624
realmlp,kpx_group_1,36,0.4897157396463787,0.4320661425590515,0.6747919917106628,,,
realmlp,kpx_group_2,36,0.4701676806982826,0.44167470932006836,0.6534896492958069,,,
realmlp,kpx_group_3,36,0.5388547037454212,0.5245537757873535,0.6020973920822144,,,
realmlp,all,37,0.49563639830140505,0.4627174437046051,0.6468084454536438,0.5391822615090538,0.2903057656743947,0.4168945550918579
realmlp,kpx_group_1,37,0.486226148026831,0.43641969561576843,0.6726754903793335,,,
realmlp,kpx_group_2,37,0.4675509776262676,0.4453895390033722,0.6510053277015686,,,
realmlp,kpx_group_3,37,0.5331320631153443,0.5063431859016418,0.6167446374893188,,,
realmlp,all,38,0.49138982331051545,0.46261274814605713,0.6455712914466858,0.5347906482570312,0.2893388157381731,0.4145056903362274
realmlp,kpx_group_1,38,0.48301196448943196,0.4385918378829956,0.6704319715499878,,,
realmlp,kpx_group_2,38,0.4624585088561563,0.4459604024887085,0.6503800749778748,,,
realmlp,kpx_group_3,38,0.5286989930798026,0.5032858848571777,0.6159019470214844,,,
realmlp,all,39,0.49127937195932164,0.4609909951686859,0.6460788249969482,0.5345261947197073,0.2883121480836588,0.4159862995147705
realmlp,kpx_group_1,39,0.4816078114158967,0.4391394257545471,0.6705461144447327,,,
realmlp,kpx_group_2,39,0.4613935631864211,0.4482579231262207,0.6467553973197937,,,
realmlp,kpx_group_3,39,0.5308367211152526,0.4955756664276123,0.6209349036216736,,,
realmlp,all,40,0.4885812918929493,0.46134355664253235,0.6463174819946289,0.5316677146098193,0.2872428118306048,0.4161454141139984
realmlp,kpx_group_1,40,0.481262264882817,0.4402065873146057,0.6696129441261292,,,
realmlp,kpx_group_2,40,0.4607270022525507,0.44744235277175903,0.6482999324798584,,,
realmlp,kpx_group_3,40,0.5237545967102051,0.4963816702365875,0.6210395693778992,,,
realmlp,all,41,0.48784050213940006,0.4610423147678375,0.6467186808586121,0.5309824198484421,0.28761277742245617,0.4166952073574066
realmlp,kpx_group_1,41,0.47897325719104095,0.44033318758010864,0.6695389151573181,,,
realmlp,kpx_group_2,41,0.46030934067333446,0.44715064764022827,0.6484522223472595,,,
realmlp,kpx_group_3,41,0.5242388927761246,0.49564316868782043,0.6221650838851929,,,
realmlp,all,42,0.48873227527912927,0.46180272102355957,0.6458345055580139,0.5319022965781829,0.2878001437467687,0.41690793633461
realmlp,kpx_group_1,42,0.4809349770931637,0.44047486782073975,0.6691540479660034,,,
realmlp,kpx_group_2,42,0.46111881952075395,0.4443527162075043,0.6518479585647583,,,
realmlp,kpx_group_3,42,0.5241430213346201,0.5005804896354675,0.6165014505386353,,,
realmlp,all,43,0.48975084809695973,0.4584560692310333,0.6485283374786377,0.5329153537750244,0.2877633694340201,0.4133480489253998
realmlp,kpx_group_1,43,0.48149843513965607,0.4313914477825165,0.6757267117500305,,,
realmlp,kpx_group_2,43,0.4615900788237067,0.4438660144805908,0.6527573466300964,,,
realmlp,kpx_group_3,43,0.5261640303275165,0.5001108050346375,0.6171009540557861,,,
realmlp,all,44,0.49066350652891044,0.4671739637851715,0.6429093480110168,0.5339894101900213,0.28883932969149423,0.41529133915901184
realmlp,kpx_group_1,44,0.4821857472552973,0.45612654089927673,0.6589961647987366,,,
realmlp,kpx_group_2,44,0.4629366134895998,0.44588807225227356,0.6498751640319824,,,
realmlp,kpx_group_3,44,0.5268681584035649,0.49950718879699707,0.6198567152023315,,,
realmlp,all,45,0.4930753957699327,0.4698517322540283,0.6395363807678223,0.5364017320029876,0.28884223235004086,0.4225582778453827
realmlp,kpx_group_1,45,0.48412632460103316,0.4460192918777466,0.6613782644271851,,,
realmlp,kpx_group_2,45,0.464511022409972,0.4546765983104706,0.6439638733863831,,,
realmlp,kpx_group_3,45,0.530588839422254,0.5088592767715454,0.6132669448852539,,,
realmlp,all,46,0.493711905882639,0.47391653060913086,0.6386215090751648,0.5371575171456617,0.2896374301875339,0.42160654067993164
realmlp,kpx_group_1,46,0.48452873265042024,0.4627252519130707,0.652084469795227,,,
realmlp,kpx_group_2,46,0.4659126081010875,0.4425071179866791,0.6532773375511169,,,
realmlp,kpx_group_3,46,0.5306943611187094,0.5165171027183533,0.6105026602745056,,,
realmlp,all,47,0.4969232849338475,0.46828576922416687,0.6395375728607178,0.5405313249896554,0.29072028310859904,0.4121708571910858
realmlp,kpx_group_1,47,0.4867217067409964,0.4377996027469635,0.6709645390510559,,,
realmlp,kpx_group_2,47,0.4694158535669832,0.4453890919685364,0.6484766006469727,,,
realmlp,kpx_group_3,47,0.5346322857281741,0.521668553352356,0.5991716384887695,,,
realmlp,all,48,0.4979734929168926,0.46315088868141174,0.6465160846710205,0.5416917257449206,0.2914548660902416,0.408899188041687
realmlp,kpx_group_1,48,0.4887050613760948,0.44276243448257446,0.6686347126960754,,,
realmlp,kpx_group_2,48,0.4681846477529582,0.44186684489250183,0.6551077365875244,,,
realmlp,kpx_group_3,48,0.5370307941647137,0.5048235058784485,0.6158059239387512,,,
realmlp,all,49,0.5023566927103436,0.47805604338645935,0.6356680989265442,0.5461302057785147,0.29182340818292957,0.3912932872772217
realmlp,kpx_group_1,49,0.4926086620372884,0.43857187032699585,0.6708704233169556,,,
realmlp,kpx_group_2,49,0.47314802250441385,0.44525906443595886,0.6524170637130737,,,
realmlp,kpx_group_3,49,0.5413133870152866,0.550337016582489,0.583716869354248,,,
realmlp,all,50,0.5030755773186684,0.4727966785430908,0.6347963213920593,0.5470654903089299,0.29326607111622305,0.41178417205810547
realmlp,kpx_group_1,50,0.49129415434949536,0.43344274163246155,0.6711846590042114,,,
realmlp,kpx_group_2,50,0.47482797591125264,0.45528069138526917,0.6401565074920654,,,
realmlp,kpx_group_3,50,0.5431045933681375,0.5296667218208313,0.5930477380752563,,,
realmlp,all,51,0.5044733364792431,0.47352632880210876,0.636509895324707,0.5484214223483029,0.29298728266183066,0.427832692861557
realmlp,kpx_group_1,51,0.4927591072285877,0.4194633662700653,0.6811380386352539,,,
realmlp,kpx_group_2,51,0.4771730912958874,0.4540611207485199,0.6456405520439148,,,
realmlp,kpx_group_3,51,0.5434878091601765,0.547054648399353,0.5827512145042419,,,
realmlp,all,52,0.5069149772033972,0.4774201810359955,0.6360294222831726,0.5511220649761313,0.2947138753883979,0.40766751766204834
realmlp,kpx_group_1,52,0.4939463673269047,0.44316670298576355,0.6680618524551392,,,
realmlp,kpx_group_2,52,0.4756885232294307,0.44724616408348083,0.6515448689460754,,,
realmlp,kpx_group_3,52,0.551110054640209,0.5418476462364197,0.5884815454483032,,,
realmlp,all,53,0.5095754629548859,0.4748200476169586,0.6361415982246399,0.5538467212634928,0.29514164652894526,0.40063390135765076
realmlp,kpx_group_1,53,0.498843508608201,0.4672348201274872,0.6494285464286804,,,
realmlp,kpx_group_2,53,0.48361125413109274,0.43661320209503174,0.6597902774810791,,,
realmlp,kpx_group_3,53,0.5462716318228665,0.520612359046936,0.5992060303688049,,,
realmlp,all,54,0.5082085246548933,0.48838886618614197,0.6272165179252625,0.5525141971952775,0.2953711568432696,0.39488640427589417
realmlp,kpx_group_1,54,0.4998948679250829,0.45533081889152527,0.658137321472168,,,
realmlp,kpx_group_2,54,0.4798277248354519,0.45028266310691833,0.6480419635772705,,,
realmlp,kpx_group_3,54,0.5449029737535644,0.5595531463623047,0.5754702091217041,,,
realmlp,all,55,0.5084838529720026,0.4689358174800873,0.6403726935386658,0.5527795167530284,0.29530440183246837,0.4002649784088135
realmlp,kpx_group_1,55,0.4989854312118362,0.439104288816452,0.6714368462562561,,,
realmlp,kpx_group_2,55,0.4794299549916211,0.45373082160949707,0.6443029642105103,,,
realmlp,kpx_group_3,55,0.5470361692063949,0.5139722228050232,0.6053781509399414,,,
realmlp,all,56,0.5109066564370605,0.4923001229763031,0.6237367391586304,0.555439194335657,0.29688360936501446,0.3897590637207031
realmlp,kpx_group_1,56,0.49758916216738086,0.46402880549430847,0.6511737108230591,,,
realmlp,kpx_group_2,56,0.48317767942652984,0.44836926460266113,0.6471603512763977,,,
realmlp,kpx_group_3,56,0.55195312815554,0.5645021200180054,0.5728762149810791,,,
realmlp,all,57,0.5112281226936508,0.49272704124450684,0.6240801215171814,0.5554606467485428,0.29488342781277266,0.3960512578487396
realmlp,kpx_group_1,57,0.4997301618842518,0.45244836807250977,0.6583412885665894,,,
realmlp,kpx_group_2,57,0.4794890302069047,0.45850270986557007,0.641128659248352,,,
realmlp,kpx_group_3,57,0.5544651900144184,0.5672300457954407,0.5727704763412476,,,
realmlp,all,58,0.5098263730897623,0.48815593123435974,0.6282718181610107,0.5540869393769432,0.29507040495381637,0.4062926471233368
realmlp,kpx_group_1,58,0.49641065956915126,0.47786033153533936,0.6423839330673218,,,
realmlp,kpx_group_2,58,0.48111772712539225,0.4432108402252197,0.6537066698074341,,,
realmlp,kpx_group_3,58,0.5519507395870545,0.5433967113494873,0.5887248516082764,,,
realmlp,all,59,0.5115075869595304,0.4785318076610565,0.6373610496520996,0.556222198640599,0.298097410622765,0.3857658803462982
realmlp,kpx_group_1,59,0.49986373414011565,0.44385284185409546,0.6681042909622192,,,
realmlp,kpx_group_2,59,0.4833339448360836,0.4287296533584595,0.668658435344696,,,
realmlp,kpx_group_3,59,0.5513250836554695,0.5630127787590027,0.5753204226493835,,,
realmlp,all,60,0.5104323371368296,0.4812640845775604,0.6312441229820251,0.5547653971349492,0.29555369957404976,0.40821361541748047
realmlp,kpx_group_1,60,0.4970311215695213,0.4552967846393585,0.656295120716095,,,
realmlp,kpx_group_2,60,0.4796511504579993,0.44059738516807556,0.6550993323326111,,,
realmlp,kpx_group_3,60,0.5546147569137461,0.54789799451828,0.5823378562927246,,,
realmlp,all,61,0.510937952381723,0.4713168144226074,0.6379386186599731,0.5548733288750929,0.29290250557310443,0.3969855308532715
realmlp,kpx_group_1,61,0.4988071734414381,0.44297105073928833,0.6657667756080627,,,
realmlp,kpx_group_2,61,0.4802110580837025,0.44500383734703064,0.6512796878814697,,,
realmlp,kpx_group_3,61,0.5537956435890758,0.5259755849838257,0.5967694520950317,,,
realmlp,all,62,0.511964767733041,0.48098722100257874,0.6325773596763611,0.5561043716528836,0.2942640242331168,0.3779495060443878
realmlp,kpx_group_1,62,0.5007160450605785,0.435799777507782,0.6734092831611633,,,
realmlp,kpx_group_2,62,0.48430899267687516,0.45136576890945435,0.6471949219703674,,,
realmlp,kpx_group_3,62,0.5508692597641665,0.5557960271835327,0.577127993106842,,,
realmlp,all,63,0.5099456976441776,0.4619501531124115,0.6467255353927612,0.554160451187807,0.2947649780441733,0.3890019357204437
realmlp,kpx_group_1,63,0.5007678844472941,0.45304349064826965,0.6582049131393433,,,
realmlp,kpx_group_2,63,0.4800295816624866,0.43026721477508545,0.6645206212997437,,,
realmlp,kpx_group_3,63,0.5490396233165965,0.5025396347045898,0.617451012134552,,,
realmlp,all,64,0.5077550336718559,0.49107107520103455,0.6263301372528076,0.5520961135625839,0.2956072236685192,0.38757529854774475
realmlp,kpx_group_1,64,0.49537218405919914,0.4827786684036255,0.6368829607963562,,,
realmlp,kpx_group_2,64,0.48273172098047595,0.4358927607536316,0.6598982810974121,,,
realmlp,kpx_group_3,64,0.5451611955376232,0.5545418858528137,0.5822091102600098,,,
realmlp,all,65,0.5057106666705188,0.490250825881958,0.6257371306419373,0.549812533399638,0.2940124724717701,0.38687798380851746
realmlp,kpx_group_1,65,0.4958358621772598,0.46734267473220825,0.6451747417449951,,,
realmlp,kpx_group_2,65,0.47596316872274175,0.4447748363018036,0.6538466215133667,,,
realmlp,kpx_group_3,65,0.5453329717411715,0.5586348176002502,0.5781899094581604,,,
realmlp,all,66,0.5024903894347303,0.5025086402893066,0.6185198426246643,0.5466264521374422,0.2942404164110913,0.38068142533302307
realmlp,kpx_group_1,66,0.49187282209887223,0.49967604875564575,0.6251563429832458,,,
realmlp,kpx_group_2,66,0.47245198488235474,0.4284762740135193,0.6651209592819214,,,
realmlp,kpx_group_3,66,0.5431463569402695,0.5793737769126892,0.5652823448181152,,,
realmlp,all,67,0.5001479084877407,0.48273977637290955,0.6322571039199829,0.543768188532661,0.29080182839842406,0.37021341919898987
realmlp,kpx_group_1,67,0.4877207897165242,0.49041786789894104,0.6310674548149109,,,
realmlp,kpx_group_2,67,0.47187215878682975,0.428655207157135,0.665998101234436,,,
realmlp,kpx_group_3,67,0.5408507944906459,0.5291464328765869,0.5997058153152466,,,
realmlp,all,68,0.49727263257784005,0.4702219069004059,0.6410698294639587,0.5410517287604949,0.2918606742339976,0.3784566819667816
realmlp,kpx_group_1,68,0.48771007490508694,0.44647926092147827,0.6646863222122192,,,
realmlp,kpx_group_2,68,0.46861723372164893,0.43375399708747864,0.6613743305206299,,,
realmlp,kpx_group_3,68,0.5354905834092814,0.5304324626922607,0.5971488952636719,,,
realmlp,all,69,0.4931626517106505,0.46995940804481506,0.6424505710601807,0.5365239031174603,0.28907497709288316,0.3941158354282379
realmlp,kpx_group_1,69,0.4831475514699431,0.4720603823661804,0.6457309126853943,,,
realmlp,kpx_group_2,69,0.46590625144102993,0.425453782081604,0.670389711856842,,,
realmlp,kpx_group_3,69,0.530434159671559,0.5123640894889832,0.6112310886383057,,,
realmlp,all,70,0.4915865778046496,0.4674009382724762,0.6440637111663818,0.5349250313113717,0.2889230054091005,0.3944159746170044
realmlp,kpx_group_1,70,0.47858278234215346,0.45741957426071167,0.6600726842880249,,,
realmlp,kpx_group_2,70,0.4656740492757629,0.42982012033462524,0.6661046147346497,,,
realmlp,kpx_group_3,70,0.530502909246613,0.5149632692337036,0.6060138940811157,,,
realmlp,all,71,0.4895675550488865,0.48167839646339417,0.6316957473754883,0.5324664405163597,0.28599254830795173,0.37964725494384766
realmlp,kpx_group_1,71,0.47788556095431833,0.451082706451416,0.6612317562103271,,,
