model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,kpx_group_3,9,0.8064962261252933,0.7087534666061401,0.45118480920791626,0.22819487750530243,0.13056449592113495,,,,,
realmlp,all,10,0.7092748505097849,0.5842432975769043,0.5546390414237976,0.17075306177139282,0.28003111481666565,0.7613083168312356,0.3468897392352422,0.2825167179107666,0.0,
realmlp,kpx_group_1,10,0.7008746343630331,0.6936209201812744,0.47322869300842285,0.19409972429275513,0.14055709540843964,,,,,
realmlp,kpx_group_2,10,0.6705979263340985,0.4770137071609497,0.6357892751693726,0.14387036859989166,0.41544896364212036,,,,,
realmlp,kpx_group_3,10,0.7563519599261107,0.5820953249931335,0.5548990964889526,0.17428909242153168,0.28408733010292053,,,,,
realmlp,all,11,0.6770181843528041,0.5739431977272034,0.563633918762207,0.1559431105852127,0.28321099281311035,0.7269573299973099,0.33292762990351077,0.2767939865589142,0.0,
realmlp,kpx_group_1,11,0.6665756867991554,0.5678102970123291,0.5733608603477478,0.14276351034641266,0.28948521614074707,,,,,
realmlp,kpx_group_2,11,0.6446726675386782,0.5639376640319824,0.5727406740188599,0.14219443500041962,0.2876758277416229,,,,,
realmlp,kpx_group_3,11,0.7198061887864713,0.5900816917419434,0.5448002815246582,0.18287143111228943,0.27247199416160583,,,,,
realmlp,all,12,0.6489398446347978,0.5599520802497864,0.5768945813179016,0.1486360728740692,0.30242523550987244,0.6979773739973704,0.32691687124746815,0.274796724319458,0.0,
realmlp,kpx_group_1,12,0.6418227873466633,0.5570202469825745,0.5823949575424194,0.13762922585010529,0.30241912603378296,,,,,
realmlp,kpx_group_2,12,0.621536393960317,0.4925943613052368,0.625615119934082,0.13637803494930267,0.3876083493232727,,,,,
realmlp,kpx_group_3,12,0.6834603559087824,0.6302417516708374,0.5226736068725586,0.17190095782279968,0.21724826097488403,,,,,
realmlp,all,13,0.6383603281444974,0.5589903593063354,0.5776261687278748,0.1486615240573883,0.3039138615131378,0.6872109009159936,0.32567041726024065,0.2739392817020416,0.0,
realmlp,kpx_group_1,13,0.6311096824981548,0.5612804889678955,0.5816483497619629,0.13879691064357758,0.3020935654640198,,,,,
realmlp,kpx_group_2,13,0.6123207354987109,0.49697116017341614,0.6209659576416016,0.136789932847023,0.3787218928337097,,,,,
realmlp,kpx_group_3,13,0.671650595135159,0.6187193393707275,0.530264139175415,0.17039775848388672,0.23092608153820038,,,,,
realmlp,all,14,0.6347725788752238,0.5551224946975708,0.5798788070678711,0.14849869906902313,0.3082562983036041,0.6833684554806462,0.32397249065063616,0.27380654215812683,0.0,
realmlp,kpx_group_1,14,0.6291582661646383,0.5632641315460205,0.5805811882019043,0.1388574242591858,0.3000198304653168,,,,,
realmlp,kpx_group_2,14,0.6098127685211323,0.49188560247421265,0.6241916418075562,0.13677188754081726,0.38515526056289673,,,,,
