model,target,n_valid,nmae,one_minus_nmae,ficr,within_6pct_rate,between_6_and_8pct_rate,over_8pct_rate
realmlp,kpx_group_1,4990,0.11536661102985267,0.8846333889701473,0.4444503794725775,0.36472945891783565,0.10561122244488978,0.5296593186372746
realmlp,kpx_group_2,4977,0.12769409548984179,0.8723059045101582,0.46342564696246846,0.35483222824994975,0.09744826200522404,0.5477195097448262
realmlp,kpx_group_3,4567,0.1344988889369988,0.8655011110630012,0.35624836686192524,0.32056054302605647,0.09393474928837311,0.5855047076855704
