model,target,n_valid,nmae,one_minus_nmae,ficr,within_6pct_rate,between_6_and_8pct_rate,over_8pct_rate
realmlp,kpx_group_1,2443,0.1056759533319899,0.8943240466680101,0.4798199233645017,0.40196479738027013,0.11133851821530905,0.4866966844044208
realmlp,kpx_group_2,2397,0.117346047625278,0.882653952374722,0.4897416141471722,0.38506466416353774,0.09929078014184398,0.5156445556946183
realmlp,kpx_group_3,2159,0.13523480640751748,0.8647651935924825,0.38483574458507247,0.33765632237146825,0.0778138026864289,0.5845298749421028
