model,target,n_valid,nmae,one_minus_nmae,ficr,within_6pct_rate,between_6_and_8pct_rate,over_8pct_rate
realmlp,kpx_group_1,2443,0.10843838855789226,0.8915616114421078,0.46878799711211744,0.397462136717151,0.10888252148997135,0.4936553417928776
realmlp,kpx_group_2,2397,0.11612423369241533,0.8838757663075847,0.4781465953038528,0.3771380892782645,0.10304547350855235,0.5198164372131832
realmlp,kpx_group_3,2159,0.1484235401587936,0.8515764598412063,0.36094577071174166,0.30616025937934227,0.08012968967114405,0.6137100509495137
