model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,all,9,0.6755389308228212,0.5322579145431519,0.5941436290740967,0.15756702423095703,0.34585434198379517,0.7259453403599122,0.3360427118399564,0.42681723833084106,0.0,
realmlp,kpx_group_1,9,0.6805427819490433,0.5798372030258179,0.5657915472984314,0.1432849019765854,0.27486804127693176,,,,,
realmlp,kpx_group_2,9,0.6705350849558326,0.48467859625816345,0.6224957704544067,0.1718491166830063,0.41684070229530334,,,,,
realmlp,kpx_group_3,9,0.8497061115853927,0.6564617156982422,0.49883711338043213,0.20293018221855164,0.2006044238805771,,,,,
realmlp,all,10,0.6306375387836906,0.529613733291626,0.5992491245269775,0.1457870453596115,0.34428533911705017,0.6792474695864845,0.3240661428255193,0.4357580542564392,0.0,
realmlp,kpx_group_1,10,0.6388286133022869,0.5429100394248962,0.5926198959350586,0.13614460825920105,0.3213844895362854,,,,,
realmlp,kpx_group_2,10,0.6224464686477885,0.5163173675537109,0.6058783531188965,0.15542946755886078,0.3671862483024597,,,,,
realmlp,kpx_group_3,10,0.8015613117638756,0.6613897085189819,0.4968344569206238,0.1831430196762085,0.17681196331977844,,,,,
realmlp,all,11,0.6048089993350646,0.515998363494873,0.6066729426383972,0.1472589671611786,0.3606048822402954,0.6524940045440898,0.31790002347791896,0.4280628263950348,0.0,
realmlp,kpx_group_1,11,0.6105929429040236,0.5708537697792053,0.5708285570144653,0.13327214121818542,0.27492934465408325,,,,,
realmlp,kpx_group_2,11,0.5990250478772556,0.46114295721054077,0.6425173282623291,0.16124579310417175,0.44628044962882996,,,,,
realmlp,kpx_group_3,11,0.7615653907551485,0.6430184245109558,0.5106300115585327,0.18217194080352783,0.20343193411827087,,,,,
realmlp,all,12,0.589354833259302,0.49544239044189453,0.6217665672302246,0.14860916137695312,0.39214223623275757,0.635900229215622,0.31030264715938005,0.43892455101013184,0.0,
realmlp,kpx_group_1,12,0.5973024114089853,0.5347917675971985,0.6004036664962769,0.13234636187553406,0.3331536650657654,,,,,
realmlp,kpx_group_2,12,0.581407252480002,0.4560929238796234,0.6431294679641724,0.164871945977211,0.45113080739974976,,,,,
realmlp,kpx_group_3,12,0.7308561661664177,0.6403709053993225,0.5137010216712952,0.17412087321281433,0.20152290165424347,,,,,
realmlp,all,13,0.5787425093791064,0.4866487979888916,0.6318171620368958,0.1454729437828064,0.4091072678565979,0.6247807057464824,0.30692126426626654,0.43372422456741333,0.0,
realmlp,kpx_group_1,13,0.5870237517006257,0.5183243155479431,0.6156343221664429,0.1295899897813797,0.3608585596084595,,,,,
realmlp,kpx_group_2,13,0.570461284588365,0.4549732208251953,0.6480000615119934,0.1613558679819107,0.45735597610473633,,,,,
realmlp,kpx_group_3,13,0.7094431098769692,0.6276853084564209,0.5258063077926636,0.17163243889808655,0.22324496507644653,,,,,
realmlp,all,14,0.5775479840881684,0.496474951505661,0.6225395798683167,0.1443319320678711,0.3894110918045044,0.623570632408647,0.306817670517108,0.43105435371398926,0.0,
realmlp,kpx_group_1,14,0.5851907291833092,0.5354204177856445,0.5991621613502502,0.12986665964126587,0.32819095253944397,,,,,
realmlp,kpx_group_2,14,0.5699052328572554,0.4575294256210327,0.6459169983863831,0.1587972342967987,0.4506312608718872,,,,,
realmlp,kpx_group_3,14,0.7088533236699945,0.6283396482467651,0.5250176787376404,0.17194366455078125,0.2219790667295456,,,,,
realmlp,all,15,0.5756745373501497,0.5102881193161011,0.6121220588684082,0.14702481031417847,0.3712689280509949,0.6217159637633491,0.30694281528977785,0.43060117959976196,0.0,
realmlp,kpx_group_1,15,0.585281640291214,0.5696977972984314,0.5763225555419922,0.13190725445747375,0.28455233573913574,,,,,
realmlp,kpx_group_2,15,0.5660674291498521,0.45087841153144836,0.647921621799469,0.1621423363685608,0.4579855799674988,,,,,
realmlp,kpx_group_3,15,0.7057363496107214,0.6191620230674744,0.53099524974823,0.1749010980129242,0.23689156770706177,,,,,
realmlp,all,16,0.5781790438820334,0.4810985326766968,0.6345425844192505,0.14656628668308258,0.4156513512134552,0.6242120686699363,0.30688685573199215,0.4262387156486511,0.0,
realmlp,kpx_group_1,16,0.5850269084467608,0.5116685032844543,0.6201687455177307,0.1295022964477539,0.3698398172855377,,,,,
realmlp,kpx_group_2,16,0.571331172304995,0.4505285918712616,0.6489163637161255,0.16363026201725006,0.46146294474601746,,,,,
realmlp,kpx_group_3,16,0.7028644803692313,0.6077148914337158,0.5358561873435974,0.16988861560821533,0.24160097539424896,,,,,
realmlp,all,17,0.583216699607232,0.4909733235836029,0.6228080987930298,0.15069766342639923,0.3963139057159424,0.6296310231966131,0.3094288307954283,0.445749968290329,0.0,
realmlp,kpx_group_1,17,0.59160116314888,0.5298352241516113,0.6012414693832397,0.13109320402145386,0.3335760831832886,,,,,
realmlp,kpx_group_2,17,0.5748322290532729,0.4521113932132721,0.6443748474121094,0.17030209302902222,0.4590517580509186,,,,,
realmlp,kpx_group_3,17,0.7189175889772528,0.605243444442749,0.534467875957489,0.17674440145492554,0.24568010866641998,,,,,
realmlp,all,18,0.5876988619565964,0.5384156703948975,0.5883657932281494,0.16044479608535767,0.33717629313468933,0.6344847687903572,0.3119060695171356,0.4250694513320923,0.0,
realmlp,kpx_group_1,18,0.5977960772374097,0.6171087622642517,0.5403507351875305,0.14241163432598114,0.22311314940452576,,,,,
realmlp,kpx_group_2,18,0.5776016370338553,0.4597225785255432,0.6363807320594788,0.17847797274589539,0.4512394666671753,,,,,
realmlp,kpx_group_3,18,0.7315548763555639,0.6842211484909058,0.47625142335891724,0.2036534994840622,0.15615639090538025,,,,,
realmlp,all,19,0.5886237156741759,0.502038300037384,0.6158004999160767,0.154817134141922,0.38641804456710815,0.6356328252483817,0.31339404074584737,0.43553370237350464,0.0,
realmlp,kpx_group_1,19,0.5980808016131905,0.5493490695953369,0.5882768034934998,0.13520407676696777,0.3117577135562897,,,,,
realmlp,kpx_group_2,19,0.5791666271055446,0.45472750067710876,0.6433241367340088,0.17443019151687622,0.461078405380249,,,,,
realmlp,kpx_group_3,19,0.7511791078483357,0.6894705295562744,0.5314159393310547,0.25697773694992065,0.31980961561203003,,,,,
realmlp,all,20,0.5933658130028668,0.5482045412063599,0.5859729051589966,0.14383502304553986,0.31578075885772705,0.6408014209831462,0.3162373992450097,0.4212472438812256,0.0,
realmlp,kpx_group_1,20,0.6060454757774577,0.5904110670089722,0.5587413907051086,0.135939359664917,0.25342217087745667,,,,,
realmlp,kpx_group_2,20,0.5806861467221204,0.5059979557991028,0.6132043600082397,0.15173068642616272,0.37813934683799744,,,,,
realmlp,kpx_group_3,20,0.7667272949919981,0.6111395955085754,0.5562921762466431,0.23083071410655975,0.3434150815010071,,,,,
realmlp,all,21,0.5828918341328116,0.4545765519142151,0.6508065462112427,0.15417832136154175,0.4557914137840271,0.6303770533379387,0.3165680560119012,0.42934611439704895,0.0,
realmlp,kpx_group_1,21,0.594625249505043,0.4460258483886719,0.6622171401977539,0.13481099903583527,0.4592452049255371,,,,,
realmlp,kpx_group_2,21,0.571158428402508,0.4631272256374359,0.6393960118293762,0.17354565858840942,0.45233771204948425,,,,,
realmlp,kpx_group_3,21,0.7686677767949945,0.6649503111839294,0.4866979122161865,0.21233561635017395,0.185731440782547,,,,,
realmlp,all,22,0.5772066528306288,0.5734833478927612,0.5685511827468872,0.1442680060863495,0.2813703417778015,0.6246090426164514,0.31601590838502436,0.401897668838501,0.0,
realmlp,kpx_group_1,22,0.5911632302929374,0.588106632232666,0.5616829991340637,0.1345837265253067,0.25794968008995056,,,,,
realmlp,kpx_group_2,22,0.5632500709856257,0.5588600039482117,0.5754194259643555,0.1539522260427475,0.30479103326797485,,,,,
realmlp,kpx_group_3,22,0.7677600173389211,0.6368179321289062,0.5154581069946289,0.18216665089130402,0.21308283507823944,,,,,
realmlp,all,23,0.5699840188026428,0.5287861227989197,0.5968172550201416,0.15319737792015076,0.34683191776275635,0.6170360761530259,0.31368038233588724,0.42116039991378784,0.0,
realmlp,kpx_group_1,23,0.5871182233095169,0.6025819182395935,0.5481561422348022,0.14382460713386536,0.24013683199882507,,,,,
realmlp,kpx_group_2,23,0.5528498160488465,0.4549903869628906,0.6454784274101257,0.16257017850875854,0.45352703332901,,,,,
realmlp,kpx_group_3,23,0.7628089627798866,0.6810924410820007,0.4769505262374878,0.21055877208709717,0.16445983946323395,,,,,
realmlp,all,24,0.5585716024917715,0.46314066648483276,0.6430164575576782,0.15107232332229614,0.4371052384376526,0.6052042701665092,0.3108844735166606,0.41102033853530884,0.0,
realmlp,kpx_group_1,24,0.580352798980825,0.47366034984588623,0.6386357545852661,0.13104429841041565,0.4083157479763031,,,,,
realmlp,kpx_group_2,24,0.5367903989904067,0.45262089371681213,0.6473971605300903,0.17110034823417664,0.4658947288990021,,,,,
realmlp,kpx_group_3,24,0.7494616964284111,0.6587780117988586,0.5391255021095276,0.23083385825157166,0.3090849220752716,,,,,
realmlp,all,25,0.546690549920587,0.4913404881954193,0.6240566968917847,0.14147302508354187,0.3895864486694336,0.5926569104194641,0.3064423935378299,0.4283995032310486,0.0,
realmlp,kpx_group_1,25,0.564784025444704,0.5135669112205505,0.6110400557518005,0.1290009766817093,0.35108107328414917,,,,,
realmlp,kpx_group_2,25,0.5285970827235895,0.4691140055656433,0.6370733976364136,0.15394507348537445,0.4280918836593628,,,,,
realmlp,kpx_group_3,25,0.7664574647650999,0.6430050134658813,0.4988566040992737,0.2120741456747055,0.20978735387325287,,,,,
realmlp,all,26,0.5369354372515398,0.49623122811317444,0.6206527948379517,0.14984770119190216,0.3911532759666443,0.5827225551885717,0.30524741814417,0.4037555456161499,0.0,
realmlp,kpx_group_1,26,0.5570297267507104,0.5408932566642761,0.5941897630691528,0.1347251683473587,0.3231046795845032,,,,,
realmlp,kpx_group_2,26,0.5168411626535303,0.45156919956207275,0.6471158266067505,0.1649702489376068,0.4592019021511078,,,,,
realmlp,kpx_group_3,26,0.7162648877676796,0.6267659068107605,0.5245484113693237,0.1696631759405136,0.21876001358032227,,,,,
realmlp,all,27,0.5306965016266879,0.4999223053455353,0.619209349155426,0.1501411497592926,0.38855981826782227,0.5764350146055222,0.304923407295171,0.3990619480609894,0.0,
realmlp,kpx_group_1,27,0.5492723855902167,0.54867023229599,0.5910989046096802,0.13208259642124176,0.31428036093711853,,,,,
realmlp,kpx_group_2,27,0.5121206084595007,0.451174259185791,0.6473197937011719,0.16819968819618225,0.4628392159938812,,,,,
realmlp,kpx_group_3,27,0.7066488493891323,0.6069895029067993,0.5276190042495728,0.24817287921905518,0.3034108877182007,,,,,
realmlp,all,28,0.5214688874342862,0.45479893684387207,0.6507968902587891,0.1481056809425354,0.4496995210647583,0.5665009381139979,0.30021366082570133,0.3940962851047516,0.0,
realmlp,kpx_group_1,28,0.5428649555234348,0.4522964060306549,0.6587988138198853,0.12551990151405334,0.44311749935150146,,,,,
realmlp,kpx_group_2,28,0.5000728228512932,0.4573014974594116,0.6427950859069824,0.17069143056869507,0.4562815725803375,,,,,
realmlp,kpx_group_3,28,0.6947846149697023,0.6266427636146545,0.5212681293487549,0.18284133076667786,0.22537761926651,,,,,
realmlp,all,29,0.51108728217728,0.48168087005615234,0.6320168375968933,0.14413100481033325,0.4081646800041199,0.5554237111526377,0.29557613984626885,0.38721272349357605,0.0,
realmlp,kpx_group_1,29,0.5335006722632576,0.5217863917350769,0.6091156601905823,0.12663230299949646,0.3448636531829834,,,,,
realmlp,kpx_group_2,29,0.4886739039245774,0.441575288772583,0.6549180150032043,0.16162972152233124,0.47146573662757874,,,,,
realmlp,kpx_group_3,29,0.6712216594639946,0.618641197681427,0.5225958228111267,0.1972438097000122,0.242435485124588,,,,,
realmlp,all,30,0.5104610998840893,0.4742644429206848,0.6343288421630859,0.14952582120895386,0.41818347573280334,0.554218574481852,0.2917165068142554,0.3820374608039856,0.0,
realmlp,kpx_group_1,30,0.5331844766350353,0.4992760121822357,0.6231933236122131,0.12960553169250488,0.37599214911460876,,,,,
realmlp,kpx_group_2,30,0.4877377187504488,0.4492528736591339,0.6454643607139587,0.16944609582424164,0.4603748321533203,,,,,
realmlp,kpx_group_3,30,0.6577503207851859,0.5929059982299805,0.5523160696029663,0.15713979303836823,0.2617719769477844,,,,,
realmlp,all,31,0.49809973643106575,0.46123242378234863,0.6455669403076172,0.14413928985595703,0.43527325987815857,0.5414243813823251,0.2888309136033058,0.38441911339759827,0.0,
realmlp,kpx_group_1,31,0.5198702049605987,0.47852349281311035,0.6396666765213013,0.12626951932907104,0.4056028127670288,,,,,
realmlp,kpx_group_2,31,0.4763292722842273,0.4439413547515869,0.6514673233032227,0.16200904548168182,0.4649437367916107,,,,,
realmlp,kpx_group_3,31,0.6408340019338271,0.6021310091018677,0.5407438278198242,0.1650478094816208,0.2465355396270752,,,,,
realmlp,all,32,0.4943867540534805,0.45496833324432373,0.6495332717895508,0.14791785180568695,0.4469844698905945,0.5371229438220754,0.2849079247783212,0.4066333472728729,0.0,
realmlp,kpx_group_1,32,0.518244664896937,0.45911478996276855,0.6534463167190552,0.1279168576002121,0.4348095655441284,,,,,
realmlp,kpx_group_2,32,0.47052883093847947,0.45082181692123413,0.6456202864646912,0.1679188460111618,0.4591594338417053,,,,,
realmlp,kpx_group_3,32,0.6233867529560538,0.5717229843139648,0.5623458027839661,0.162674680352211,0.28736627101898193,,,,,
realmlp,all,33,0.4857305349672542,0.4546828269958496,0.6484874486923218,0.1505942940711975,0.4475691318511963,0.5283424757859286,0.2840795661596691,0.38610684871673584,0.0,
realmlp,kpx_group_1,33,0.5102398044922772,0.45139941573143005,0.6588359475135803,0.12814956903457642,0.4458214342594147,,,,,
realmlp,kpx_group_2,33,0.46122126412742276,0.45796626806259155,0.6381389498710632,0.1730390191078186,0.4493168890476227,,,,,
realmlp,kpx_group_3,33,0.6140427028431612,0.5791082978248596,0.5641674399375916,0.14678487181663513,0.275119811296463,,,,,
realmlp,all,34,0.48065204217153434,0.4360882043838501,0.6634002923965454,0.14723172783851624,0.47403231263160706,0.5226629411472994,0.2800726246307878,0.40016311407089233,0.0,
realmlp,kpx_group_1,34,0.5030311753644663,0.4238046705722809,0.6805165410041809,0.1269105225801468,0.487943559885025,,,,,
realmlp,kpx_group_2,34,0.45827291599091363,0.4483717083930969,0.6462840437889099,0.16755293309688568,0.4601210653781891,,,,,
realmlp,kpx_group_3,34,0.6081169247627258,0.5804202556610107,0.5635610818862915,0.15260733664035797,0.2797294557094574,,,,,
realmlp,all,35,0.47449977827422757,0.4454689025878906,0.6579963564872742,0.1465485394001007,0.46254122257232666,0.5160416184979326,0.2769456137629116,0.3934703469276428,0.0,
realmlp,kpx_group_1,35,0.49845539690817103,0.4444939196109772,0.6650369763374329,0.12684836983680725,0.4569222629070282,,,,,
realmlp,kpx_group_2,35,0.45054415876374526,0.4464438557624817,0.6509557366371155,0.16624870896339417,0.46816015243530273,,,,,
realmlp,kpx_group_3,35,0.5909827982678133,0.5761080980300903,0.5657990574836731,0.14542314410209656,0.2770213186740875,,,,,
realmlp,all,36,0.468608784763252,0.44786787033081055,0.6551281213760376,0.14849424362182617,0.45875048637390137,0.5098136374179054,0.27469900513396545,0.4005510210990906,0.0,
realmlp,kpx_group_1,36,0.4926881597322576,0.4408230185508728,0.6672241687774658,0.1263788640499115,0.46082720160484314,,,,,
realmlp,kpx_group_2,36,0.44452941067078533,0.45491257309913635,0.6430320739746094,0.17060965299606323,0.456673800945282,,,,,
realmlp,kpx_group_3,36,0.5848098730339724,0.5473886132240295,0.5848516225814819,0.14844480156898499,0.31814804673194885,,,,,
realmlp,all,37,0.46547669128460045,0.4489006996154785,0.6547656059265137,0.14688099920749664,0.45641225576400757,0.5066530963077265,0.27450932825312896,0.39597028493881226,0.0,
realmlp,kpx_group_1,37,0.4882303336087395,0.44712501764297485,0.6628973484039307,0.1257086992263794,0.45150333642959595,,,,,
realmlp,kpx_group_2,37,0.4427230507135391,0.4506763517856598,0.6466339826583862,0.16805331408977509,0.46132123470306396,,,,,
realmlp,kpx_group_3,37,0.5747692304499009,0.5136184692382812,0.6059991717338562,0.1494227647781372,0.3614211082458496,,,,,
realmlp,all,38,0.4619451099458863,0.44387492537498474,0.6586074829101562,0.14760346710681915,0.46481853723526,0.5028513700646513,0.27270841335549073,0.3971240520477295,0.0,
realmlp,kpx_group_1,38,0.48646778218886433,0.4371698796749115,0.6697235107421875,0.12652596831321716,0.46597301959991455,,,,,
realmlp,kpx_group_2,38,0.4374224381411777,0.4505799114704132,0.6474915146827698,0.16868096590042114,0.4636640250682831,,,,,
realmlp,kpx_group_3,38,0.573993965106852,0.5096573233604431,0.609207272529602,0.1465543657541275,0.3649689555168152,,,,,
realmlp,all,39,0.46052246803746505,0.4463047385215759,0.6570254564285278,0.1475711315870285,0.46162205934524536,0.5012918145341032,0.2717956295784782,0.3959663510322571,0.0,
realmlp,kpx_group_1,39,0.48498136681668896,0.4417531490325928,0.6666534543037415,0.1264830380678177,0.4597899615764618,,,,,
realmlp,kpx_group_2,39,0.43606357451747446,0.4508562982082367,0.647397518157959,0.16865922510623932,0.4634541869163513,,,,,
realmlp,kpx_group_3,39,0.5700115333585178,0.5370922088623047,0.5931583642959595,0.14236296713352203,0.3286797106266022,,,,,
realmlp,all,40,0.4593910526703386,0.4452488124370575,0.6590412259101868,0.14725932478904724,0.4653417468070984,0.5000815317034721,0.27126982391757126,0.39574745297431946,0.0,
realmlp,kpx_group_1,40,0.4839044336010428,0.44054678082466125,0.6690003275871277,0.12647490203380585,0.4644755423069,,,,,
realmlp,kpx_group_2,40,0.4348776813815622,0.44995084404945374,0.6490821242332458,0.16804374754428864,0.46620798110961914,,,,,
realmlp,kpx_group_3,40,0.5666697393445408,0.5349789261817932,0.5952106714248657,0.14268498122692108,0.33310627937316895,,,,,
realmlp,all,41,0.4594457210863338,0.446694552898407,0.657706618309021,0.14761698246002197,0.46303021907806396,0.5002181039136999,0.27181590940145883,0.39620280265808105,0.0,
realmlp,kpx_group_1,41,0.48383645055925145,0.44253018498420715,0.6680408716201782,0.12649288773536682,0.4625745415687561,,,,,
realmlp,kpx_group_2,41,0.4350549933664939,0.4508589506149292,0.6473724246025085,0.16874109208583832,0.463485985994339,,,,,
realmlp,kpx_group_3,41,0.5693892941755407,0.5336196422576904,0.5944921374320984,0.1429421305656433,0.3319264054298401,,,,,
realmlp,all,42,0.45892488693489747,0.4440009295940399,0.6590626239776611,0.14712251722812653,0.46524786949157715,0.4996190312154153,0.27129429534954186,0.3949163854122162,0.0,
realmlp,kpx_group_1,42,0.4827148454154239,0.43915197253227234,0.6690820455551147,0.12698836624622345,0.46515241265296936,,,,,
realmlp,kpx_group_2,42,0.43513492363340717,0.4488498270511627,0.6490433812141418,0.167256698012352,0.46534350514411926,,,,,
realmlp,kpx_group_3,42,0.5688087870092953,0.5299044251441956,0.5972836017608643,0.14350008964538574,0.3380672335624695,,,,,
realmlp,all,43,0.4590927029357237,0.4478679597377777,0.6551701426506042,0.14720426499843597,0.4575445055961609,0.49981261745971794,0.27146608996040683,0.39652517437934875,0.0,
realmlp,kpx_group_1,43,0.48406319889952154,0.44538864493370056,0.6637256145477295,0.12599661946296692,0.4534478187561035,,,,,
realmlp,kpx_group_2,43,0.4341221982065369,0.45034724473953247,0.646614670753479,0.16841192543506622,0.46164125204086304,,,,,
realmlp,kpx_group_3,43,0.5680459667654598,0.5415213704109192,0.5904945135116577,0.1416686624288559,0.3226577341556549,,,,,
realmlp,all,44,0.4601707638186567,0.44156867265701294,0.6591826677322388,0.14809545874595642,0.4664607644081116,0.5008619510952164,0.2712745946996352,0.39393964409828186,0.0,
realmlp,kpx_group_1,44,0.4841938378179775,0.43261465430259705,0.6731064319610596,0.12770511209964752,0.47391802072525024,,,,,
realmlp,kpx_group_2,44,0.4361476968316471,0.4505227208137512,0.6452588438987732,0.1684858202934265,0.4590035378932953,,,,,
realmlp,kpx_group_3,44,0.5735343642094556,0.5544836521148682,0.5809756517410278,0.14282481372356415,0.3047761917114258,,,,,
realmlp,all,45,0.4607473414610414,0.45056256651878357,0.6536457538604736,0.14741647243499756,0.45470795035362244,0.501585779382902,0.2722562297302134,0.39753174781799316,0.0,
realmlp,kpx_group_1,45,0.4860409283462693,0.45191407203674316,0.6598429679870605,0.12612639367580414,0.4458124041557312,,,,,
realmlp,kpx_group_2,45,0.43545375676716075,0.449211061000824,0.6474484801292419,0.16870656609535217,0.46360352635383606,,,,,
realmlp,kpx_group_3,45,0.572376177591436,0.5403882265090942,0.588387131690979,0.14340417087078094,0.32017841935157776,,,,,
realmlp,all,46,0.46383560361231074,0.44614914059638977,0.6577580571174622,0.14745274186134338,0.4629688858985901,0.504681143690558,0.27230358496308327,0.3934110403060913,0.0,
realmlp,kpx_group_1,46,0.4888398165211958,0.44128504395484924,0.6674562096595764,0.12654398381710052,0.46145638823509216,,,,,
realmlp,kpx_group_2,46,0.4388313950861202,0.4510132968425751,0.6480599045753479,0.16836147010326385,0.46448132395744324,,,,,
realmlp,kpx_group_3,46,0.5813978437115165,0.5420892238616943,0.5916444063186646,0.14415767788887024,0.3274464011192322,,,,,
realmlp,all,47,0.4645487749401261,0.44596683979034424,0.655931293964386,0.15047049522399902,0.4623330235481262,0.5055746861240443,0.2735060602426529,0.4062461256980896,0.0,
realmlp,kpx_group_1,47,0.48848564966636543,0.4350093901157379,0.6707240343093872,0.12653768062591553,0.46798571944236755,,,,,
realmlp,kpx_group_2,47,0.44061189889907837,0.4569242596626282,0.64113849401474,0.17440329492092133,0.4566802978515625,,,,,
realmlp,kpx_group_3,47,0.5780927819364211,0.5377858281135559,0.5931995511054993,0.14405784010887146,0.33045700192451477,,,,,
realmlp,all,48,0.4679587268654038,0.43513405323028564,0.664014458656311,0.14952003955841064,0.4775490462779999,0.5089967890697367,0.27358706361230684,0.3967705965042114,0.0,
realmlp,kpx_group_1,48,0.49061499930479946,0.4200643301010132,0.6796577572822571,0.1293630748987198,0.48867860436439514,,,,,
realmlp,kpx_group_2,48,0.44530246100004983,0.45020368695259094,0.6483712792396545,0.1696769744157791,0.4664194881916046,,,,,
realmlp,kpx_group_3,48,0.5827560389743132,0.565898597240448,0.5712088346481323,0.15018330514431,0.29260098934173584,,,,,
realmlp,all,49,0.4701625639024903,0.44842034578323364,0.6551011204719543,0.15057070553302765,0.4607729911804199,0.5114917426424868,0.2755278381792938,0.39578551054000854,0.0,
realmlp,kpx_group_1,49,0.49452094821368947,0.44140246510505676,0.6665761470794678,0.12827736139297485,0.4614297151565552,,,,,
realmlp,kpx_group_2,49,0.4458041901097578,0.4554382264614105,0.6436260938644409,0.17286404967308044,0.4601162374019623,,,,,
realmlp,kpx_group_3,49,0.5874381258207209,0.5797440409660339,0.5633040070533752,0.14683084189891815,0.27343887090682983,,,,,
realmlp,all,50,0.47039767486207623,0.4320130944252014,0.6663194298744202,0.14598892629146576,0.4786278009414673,0.5117319756570984,0.2755620339337517,0.4013392925262451,0.0,
