model,target,step,train_loss,validation_loss,validation_score
realmlp,all,29,0.5547615333515055,0.48473381996154785,0.6276845335960388
realmlp,kpx_group_1,29,0.55064858583843,0.4515226185321808,0.6582016944885254
realmlp,kpx_group_2,29,0.5161008996998563,0.44640401005744934,0.6519603729248047
realmlp,kpx_group_3,29,0.597535112324883,0.5562748312950134,0.5728915929794312
realmlp,all,30,0.5453109434422325,0.4945101737976074,0.6229657530784607
realmlp,kpx_group_1,30,0.5382494558306301,0.4722766578197479,0.6440287828445435
realmlp,kpx_group_2,30,0.5116177288924947,0.4460506737232208,0.650336742401123
realmlp,kpx_group_3,30,0.5860656482331893,0.5652031898498535,0.5745317935943604
realmlp,all,31,0.5393295288085938,0.49002084136009216,0.6260362267494202
realmlp,kpx_group_1,31,0.5324732073966194,0.4560385048389435,0.6560269594192505
realmlp,kpx_group_2,31,0.502945544088588,0.4497660994529724,0.6487815380096436
realmlp,kpx_group_3,31,0.5825698401998071,0.5642578601837158,0.5733003616333008
realmlp,all,32,0.5319071850355934,0.47852852940559387,0.6322857141494751
realmlp,kpx_group_1,32,0.525735657881288,0.4278468191623688,0.6755260229110718
realmlp,kpx_group_2,32,0.49881818627609925,0.45138058066368103,0.6459277868270874
realmlp,kpx_group_3,32,0.5711677153320873,0.5563580989837646,0.5754033327102661
realmlp,all,33,0.527350507238332,0.4588882029056549,0.6473516225814819
realmlp,kpx_group_1,33,0.5226603685056462,0.42626953125,0.6766619682312012
realmlp,kpx_group_2,33,0.49319896058124657,0.43648436665534973,0.6608261466026306
realmlp,kpx_group_3,33,0.5661921772886725,0.513910710811615,0.6045666933059692
realmlp,all,34,0.5204555287080652,0.4842081069946289,0.6286572813987732
realmlp,kpx_group_1,34,0.5140728551675292,0.4494938850402832,0.6588390469551086
realmlp,kpx_group_2,34,0.4868639326270889,0.4446117579936981,0.6521031260490417
realmlp,kpx_group_3,34,0.5604297992061166,0.5585187077522278,0.5750296115875244
realmlp,all,35,0.5138739601654165,0.454267293214798,0.6505690217018127
realmlp,kpx_group_1,35,0.5105371431392782,0.4299238324165344,0.6738812923431396
realmlp,kpx_group_2,35,0.48076314479112625,0.4387260973453522,0.6572219133377075
realmlp,kpx_group_3,35,0.550321597386809,0.49415192008018494,0.6206037402153015
realmlp,all,36,0.5116294175386429,0.45934686064720154,0.6466896533966064
realmlp,kpx_group_1,36,0.5068565598305534,0.43018653988838196,0.6728824377059937
realmlp,kpx_group_2,36,0.4784693551414153,0.44283992052078247,0.6523880958557129
realmlp,kpx_group_3,36,0.5495623411501155,0.5050140023231506,0.6147985458374023
realmlp,all,37,0.507900674115209,0.4714849889278412,0.6412121653556824
realmlp,kpx_group_1,37,0.5032512606943355,0.45564836263656616,0.659286618232727
realmlp,kpx_group_2,37,0.4754638978663613,0.43722838163375854,0.6612739562988281
realmlp,kpx_group_3,37,0.5449868738651276,0.521578311920166,0.6030758619308472
realmlp,all,38,0.5056473722352701,0.468648761510849,0.6423140168190002
realmlp,kpx_group_1,38,0.502558567944695,0.44559961557388306,0.6658254265785217
realmlp,kpx_group_2,38,0.4735656867132467,0.43959710001945496,0.6566927433013916
realmlp,kpx_group_3,38,0.5408178681836409,0.5207496285438538,0.6044238805770874
realmlp,all,39,0.5030872181934469,0.4650817811489105,0.6436445713043213
realmlp,kpx_group_1,39,0.4986876994371414,0.4415374994277954,0.6691523790359497
realmlp,kpx_group_2,39,0.47207603691255345,0.43976977467536926,0.6557234525680542
realmlp,kpx_group_3,39,0.5384978967554429,0.5139379501342773,0.60605788230896
realmlp,all,40,0.5018004647949162,0.46513351798057556,0.6439128518104553
realmlp,kpx_group_1,40,0.49754531374749017,0.44084858894348145,0.6693699359893799
realmlp,kpx_group_2,40,0.4685024908360313,0.43872058391571045,0.6583945155143738
realmlp,kpx_group_3,40,0.5393535915543052,0.5158314108848572,0.6039739847183228
realmlp,all,41,0.5016370534020311,0.4646511971950531,0.6439254879951477
realmlp,kpx_group_1,41,0.4977695402853629,0.43971577286720276,0.6695383787155151
realmlp,kpx_group_2,41,0.4700858606135144,0.4393100142478943,0.6568443775177002
realmlp,kpx_group_3,41,0.5370557382702827,0.514927864074707,0.6053937077522278
realmlp,all,42,0.502759151160717,0.46871519088745117,0.641541600227356
realmlp,kpx_group_1,42,0.49899301195845885,0.4434565603733063,0.6706531643867493
realmlp,kpx_group_2,42,0.47047214122379527,0.44336998462677,0.6517113447189331
realmlp,kpx_group_3,42,0.5388123349231833,0.5193189978599548,0.6022603511810303
realmlp,all,43,0.5035679270239437,0.46922311186790466,0.6420537829399109
realmlp,kpx_group_1,43,0.4999835640192032,0.44146645069122314,0.6698604226112366
realmlp,kpx_group_2,43,0.4720658028826994,0.4379492998123169,0.6587694883346558
realmlp,kpx_group_3,43,0.5386544246883953,0.528253436088562,0.5975313782691956
realmlp,all,44,0.5045288739835515,0.4635809361934662,0.6445600986480713
realmlp,kpx_group_1,44,0.5010023200336624,0.4447620213031769,0.6665055751800537
realmlp,kpx_group_2,44,0.4715038406498292,0.4393838942050934,0.6570334434509277
realmlp,kpx_group_3,44,0.54108046345851,0.5065968036651611,0.6101412177085876
realmlp,all,45,0.5065160476986099,0.4561007022857666,0.6487622261047363
