model,target,step,train_loss,validation_loss,validation_score
realmlp,kpx_group_2,38,0.4547552672379157,0.44742125272750854,0.6471273899078369
realmlp,kpx_group_3,38,0.5272011612268055,0.5063471794128418,0.6123511791229248
realmlp,all,39,0.49097396126564813,0.4649631977081299,0.6415612697601318
realmlp,kpx_group_1,39,0.4909559120150173,0.4482100009918213,0.6593693494796753
realmlp,kpx_group_2,39,0.45446574205861373,0.44414278864860535,0.6511533856391907
realmlp,kpx_group_3,39,0.5275002222727326,0.5025366544723511,0.6141610145568848
realmlp,all,40,0.48990407104001327,0.46347177028656006,0.6439871191978455
realmlp,kpx_group_1,40,0.4901103022343972,0.4465273916721344,0.6626887917518616
realmlp,kpx_group_2,40,0.4550393342095263,0.44325777888298035,0.6514492034912109
realmlp,kpx_group_3,40,0.5245625999043969,0.5006300210952759,0.6178234219551086
realmlp,all,41,0.49113719165325165,0.46487411856651306,0.6416570544242859
realmlp,kpx_group_1,41,0.49207310597686205,0.4485068917274475,0.6600829362869263
realmlp,kpx_group_2,41,0.45457397226025076,0.44246673583984375,0.6517900824546814
realmlp,kpx_group_3,41,0.5267644919016782,0.5036486387252808,0.6130979061126709
realmlp,all,42,0.4907650298932019,0.4602787494659424,0.645983874797821
realmlp,kpx_group_1,42,0.4905462549889789,0.4470823109149933,0.6614838242530823
realmlp,kpx_group_2,42,0.4542762006030363,0.4430237412452698,0.651955246925354
realmlp,kpx_group_3,42,0.527472638470285,0.4907301366329193,0.6245126128196716
realmlp,all,43,0.4909392748685444,0.4670847952365875,0.6400904655456543
realmlp,kpx_group_1,43,0.49119001013391156,0.4574728310108185,0.6516087055206299
realmlp,kpx_group_2,43,0.45230642224059386,0.4397796392440796,0.653264582157135
realmlp,kpx_group_3,43,0.5293213799595833,0.504002034664154,0.6153979897499084
realmlp,all,44,0.49104075966512456,0.4671202600002289,0.6412890553474426
realmlp,kpx_group_1,44,0.4906345022951855,0.44827860593795776,0.6608073115348816
realmlp,kpx_group_2,44,0.4541079169687103,0.44073811173439026,0.6537654399871826
realmlp,kpx_group_3,44,0.5283798492130112,0.5123440623283386,0.6092943549156189
realmlp,all,45,0.4933168366551399,0.4665956497192383,0.6413471102714539
realmlp,kpx_group_1,45,0.49468765670762344,0.4548932611942291,0.6544615030288696
realmlp,kpx_group_2,45,0.4563159539419062,0.4391619861125946,0.6563632488250732
realmlp,kpx_group_3,45,0.5289469085195485,0.5057317614555359,0.6132165193557739
realmlp,all,46,0.4937794909757726,0.4844540059566498,0.6297290325164795
realmlp,kpx_group_1,46,0.4927886553546962,0.46657660603523254,0.6476950645446777
realmlp,kpx_group_2,46,0.45724377781152725,0.44695615768432617,0.6493054628372192
realmlp,kpx_group_3,46,0.5313060309957055,0.5398291349411011,0.5921865701675415
realmlp,all,47,0.4953148579772781,0.47502973675727844,0.635125994682312
realmlp,kpx_group_1,47,0.4946814161889693,0.4826491177082062,0.6351516842842102
realmlp,kpx_group_2,47,0.4584924696999438,0.44379711151123047,0.6521722078323364
realmlp,kpx_group_3,47,0.5327706963700407,0.49864307045936584,0.6180541515350342
realmlp,all,48,0.4994825063382878,0.48056963086128235,0.632998526096344
realmlp,kpx_group_1,48,0.4974454878007664,0.45898687839508057,0.6559317111968994
realmlp,kpx_group_2,48,0.46123088852447625,0.4487892687320709,0.645817756652832
realmlp,kpx_group_3,48,0.5397711396217346,0.5339329242706299,0.5972460508346558
realmlp,all,49,0.5015361203866846,0.4776588976383209,0.6369997262954712
realmlp,kpx_group_1,49,0.4978960038107984,0.4826850891113281,0.6383085250854492
realmlp,kpx_group_2,49,0.4632372080403216,0.43632251024246216,0.6594881415367126
realmlp,kpx_group_3,49,0.5434751554447061,0.5139691233634949,0.6132023930549622
realmlp,all,50,0.5006334553746616,0.47196826338768005,0.6351174116134644
realmlp,kpx_group_1,50,0.4992765148772913,0.4530748426914215,0.6565364003181458
realmlp,kpx_group_2,50,0.463120183085694,0.44743919372558594,0.6462011337280273
realmlp,kpx_group_3,50,0.5395036611486884,0.5153908133506775,0.60261470079422
realmlp,all,51,0.5054370484807912,0.4937668740749359,0.6226564049720764
realmlp,kpx_group_1,51,0.5035826695315978,0.49533307552337646,0.6256790161132812
realmlp,kpx_group_2,51,0.4694400635712287,0.4469172954559326,0.6490710973739624
realmlp,kpx_group_3,51,0.543288421104936,0.5390503406524658,0.5932191014289856
realmlp,all,52,0.5057572314844412,0.48901787400245667,0.6224103569984436
realmlp,kpx_group_1,52,0.5014204054194338,0.48642951250076294,0.6299721002578735
realmlp,kpx_group_2,52,0.4702008638311835,0.44788554310798645,0.6477125883102417
realmlp,kpx_group_3,52,0.5456504260792452,0.5327385663986206,0.5895463228225708
realmlp,all,53,0.5055513872819788,0.49778637290000916,0.621709406375885
realmlp,kpx_group_1,53,0.503873793517842,0.5003557205200195,0.6247906684875488
realmlp,kpx_group_2,53,0.46725968315320854,0.43354135751724243,0.660008430480957
realmlp,kpx_group_3,53,0.5455206913106582,0.5594620704650879,0.5803291201591492
realmlp,all,54,0.5093501214595402,0.4899632930755615,0.625531792640686
realmlp,kpx_group_1,54,0.5059987267150599,0.5122094750404358,0.616710364818573
realmlp,kpx_group_2,54,0.4729653053423938,0.44297289848327637,0.6538346409797668
realmlp,kpx_group_3,54,0.5490863086546168,0.5147074460983276,0.6060503721237183
realmlp,all,55,0.509878368500401,0.49524548649787903,0.618655264377594
realmlp,kpx_group_1,55,0.50814789621269,0.4753699004650116,0.6408568024635315
realmlp,kpx_group_2,55,0.4739556860397844,0.4565863311290741,0.6400792598724365
realmlp,kpx_group_3,55,0.547531519742573,0.5537803173065186,0.5750297904014587
realmlp,all,56,0.5117797531625804,0.495284765958786,0.6190072894096375
realmlp,kpx_group_1,56,0.5120297683512464,0.49303776025772095,0.6285727024078369
realmlp,kpx_group_2,56,0.4723624310949269,0.4530232846736908,0.6450979709625244
realmlp,kpx_group_3,56,0.5509470525909873,0.5397931933403015,0.583351194858551
realmlp,all,57,0.5071144551038742,0.4870872497558594,0.6274557709693909
realmlp,kpx_group_1,57,0.5045225970885333,0.4547518491744995,0.6550265550613403
realmlp,kpx_group_2,57,0.47182136861717,0.4379757046699524,0.6537057161331177
realmlp,kpx_group_3,57,0.5449993847047582,0.5685341358184814,0.5736351609230042
realmlp,all,58,0.5116123416844536,0.5099948048591614,0.6116062998771667
realmlp,kpx_group_1,58,0.5041545647032121,0.5090675950050354,0.6176573038101196
realmlp,kpx_group_2,58,0.4700983723296839,0.43925565481185913,0.6554020643234253
realmlp,kpx_group_3,58,0.5605841068660512,0.5816612243652344,0.5617595314979553
realmlp,all,59,0.509734592455275,0.4750312268733978,0.6318919658660889
realmlp,kpx_group_1,59,0.50857233738198,0.4515073895454407,0.6569756269454956
realmlp,kpx_group_2,59,0.4737658430548275,0.4515514373779297,0.6448259353637695
realmlp,kpx_group_3,59,0.5468655903549755,0.5220348238945007,0.5938743352890015
realmlp,all,60,0.5082034740377875,0.5118041634559631,0.6116511225700378
realmlp,kpx_group_1,60,0.5054069569005686,0.4992827773094177,0.6241563558578491
realmlp,kpx_group_2,60,0.47238801069119396,0.4609870910644531,0.6450508236885071
realmlp,kpx_group_3,60,0.5468154567129472,0.5751427412033081,0.5657461285591125
realmlp,all,61,0.5106290933840415,0.45411837100982666,0.6496604084968567
realmlp,kpx_group_1,61,0.5051761015373117,0.4185428321361542,0.6823224425315857
realmlp,kpx_group_2,61,0.4729974164682276,0.4472508728504181,0.647367000579834
realmlp,kpx_group_3,61,0.5537137336590711,0.49656134843826294,0.6192917823791504
realmlp,all,62,0.5047217064044055,0.47147902846336365,0.6387307643890381
realmlp,kpx_group_1,62,0.5012392848730087,0.44438663125038147,0.6641770601272583
realmlp,kpx_group_2,62,0.4652262238018653,0.4415335953235626,0.6559976935386658
realmlp,kpx_group_3,62,0.5476995930075645,0.5285167694091797,0.5960177183151245
realmlp,all,63,0.5015449225902557,0.49241065979003906,0.6242480874061584
realmlp,kpx_group_1,63,0.5012007417047725,0.4592013657093048,0.6517190337181091
realmlp,kpx_group_2,63,0.46194945231956597,0.45485764741897583,0.644148588180542
realmlp,kpx_group_3,63,0.541484600480865,0.5631729364395142,0.5768766403198242
realmlp,all,64,0.5045782073455698,0.49755120277404785,0.6208307147026062
realmlp,kpx_group_1,64,0.5037075942930054,0.48674914240837097,0.6324343085289001
realmlp,kpx_group_2,64,0.4680882709867814,0.43780219554901123,0.6570234298706055
realmlp,kpx_group_3,64,0.5419387440471088,0.5681023597717285,0.5730342268943787
realmlp,all,65,0.5003484180744957,0.48585066199302673,0.6262455582618713
realmlp,kpx_group_1,65,0.4980728683226249,0.44209662079811096,0.6627192497253418
realmlp,kpx_group_2,65,0.46310511625864925,0.44768670201301575,0.6457371115684509
realmlp,kpx_group_3,65,0.5398672731483684,0.5677685737609863,0.5702801942825317
realmlp,all,66,0.49408894601990194,0.4986327886581421,0.6197592616081238
