model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,kpx_group_1,21,0.5632122492088991,0.5892148613929749,0.5596263408660889,0.13825282454490662,0.25750550627708435,,,,,
realmlp,kpx_group_2,21,0.5437604784965515,0.4912969172000885,0.619157612323761,0.1637326031923294,0.4020477831363678,,,,,
realmlp,kpx_group_3,21,0.5748493408455568,0.6063487529754639,0.5444966554641724,0.15361760556697845,0.2426108717918396,,,,,
realmlp,all,22,0.5565010125146193,0.5374515652656555,0.592795193195343,0.1542491465806961,0.33983948826789856,0.6061588674783707,0.3310523510855787,0.5459839701652527,0.0,
realmlp,kpx_group_1,22,0.5627627521753311,0.5217845439910889,0.6066467761993408,0.13664783537387848,0.3499414026737213,,,,,
realmlp,kpx_group_2,22,0.5354511264492484,0.47960135340690613,0.6312768459320068,0.1645936369895935,0.42714735865592957,,,,,
realmlp,kpx_group_3,22,0.5712891659315895,0.6109687685966492,0.5404619574546814,0.16150596737861633,0.24242980778217316,,,,,
realmlp,all,23,0.5437804986448849,0.5462509989738464,0.5871008038520813,0.15038815140724182,0.3245897591114044,0.5929894683992162,0.328059856505955,0.4901714026927948,0.0,
realmlp,kpx_group_1,23,0.5495001182836645,0.5674194097518921,0.5781030058860779,0.1345575749874115,0.29076358675956726,,,,,
realmlp,kpx_group_2,23,0.5238330706077463,0.47391968965530396,0.632161557674408,0.1621822714805603,0.4265054166316986,,,,,
realmlp,kpx_group_3,23,0.5580082719816881,0.5974138975143433,0.5510378479957581,0.15442463755607605,0.25650033354759216,,,,,
realmlp,all,24,0.538030809339355,0.5307979583740234,0.5972384810447693,0.15168176591396332,0.34615883231163025,0.5871289293555653,0.32732079923152924,0.6020682454109192,0.0,
realmlp,kpx_group_1,24,0.543575652381953,0.5217546224594116,0.6076716184616089,0.13224753737449646,0.34759077429771423,,,,,
realmlp,kpx_group_2,24,0.5192144876893829,0.4790414273738861,0.629102885723114,0.16968773305416107,0.4278935492038727,,,,,
realmlp,kpx_group_3,24,0.5513022708542207,0.5915977954864502,0.5549410581588745,0.15310999751091003,0.26299214363098145,,,,,
realmlp,all,25,0.5277412283946487,0.5253848433494568,0.6006642580032349,0.1516246646642685,0.3529531955718994,0.5765399792615105,0.32532500913914514,0.5403940081596375,0.0,
realmlp,kpx_group_1,25,0.5370968895799973,0.5261039137840271,0.6055803894996643,0.13168001174926758,0.3428407609462738,,,,,
realmlp,kpx_group_2,25,0.5058832847896744,0.458612322807312,0.6414834260940552,0.1668567955493927,0.44982361793518066,,,,,
realmlp,kpx_group_3,25,0.5402435073081184,0.5914382338523865,0.5549290180206299,0.15633715689182281,0.2661951780319214,,,,,
realmlp,all,26,0.5146999293390442,0.5356863141059875,0.5934949517250061,0.15214963257312775,0.33913958072662354,0.5629929023630479,0.3219531708780457,0.5227137207984924,0.0,
realmlp,kpx_group_1,26,0.5277692465221181,0.5535856485366821,0.5849692821502686,0.13850156962871552,0.3084401786327362,,,,,
realmlp,kpx_group_2,26,0.498719924074762,0.44888436794281006,0.6488909721374512,0.16738241910934448,0.4651644229888916,,,,,
realmlp,kpx_group_3,26,0.5176105990129358,0.6045891046524048,0.5466246604919434,0.15056487917900085,0.24381422996520996,,,,,
realmlp,all,27,0.5033086875782293,0.5233635902404785,0.6030409336090088,0.14851896464824677,0.3546008765697479,0.5507976228699965,0.31659288792049184,0.5295996069908142,0.0,
realmlp,kpx_group_1,27,0.5176222933565869,0.5156351327896118,0.6129090189933777,0.13079699873924255,0.3566150367259979,,,,,
realmlp,kpx_group_2,27,0.48584157096989017,0.46263566613197327,0.6395959258079529,0.16574762761592865,0.444939523935318,,,,,
realmlp,kpx_group_3,27,0.5064622041057137,0.5918199419975281,0.5566178560256958,0.14901229739189148,0.2622480094432831,,,,,
realmlp,all,28,0.49566030940588784,0.5302965641021729,0.599051296710968,0.14668868482112885,0.3447912633419037,0.5427174761014826,0.3137144363101791,0.5472679138183594,0.0,
realmlp,kpx_group_1,28,0.5114111641750616,0.5231583118438721,0.6091232895851135,0.13071486353874207,0.3489614427089691,,,,,
realmlp,kpx_group_2,28,0.4775554884005995,0.46759137511253357,0.638347864151001,0.1600561887025833,0.4367518723011017,,,,,
realmlp,kpx_group_3,28,0.49801426468526616,0.6001400351524353,0.5496827363967896,0.14929501712322235,0.24866048991680145,,,,,
realmlp,all,29,0.48997782565215053,0.4994176924228668,0.619083821773529,0.15057653188705444,0.38874420523643494,0.5365835927865085,0.31070506090627,0.5425834655761719,0.0,
realmlp,kpx_group_1,29,0.5020345572163077,0.45796269178390503,0.6525619626045227,0.13254481554031372,0.43766874074935913,,,,,
realmlp,kpx_group_2,29,0.46944881581208286,0.4476601183414459,0.6477904319763184,0.16971953213214874,0.4653003215789795,,,,,
realmlp,kpx_group_3,29,0.49845010918729443,0.5926303267478943,0.5568991303443909,0.14946529269218445,0.2632635831832886,,,,,
realmlp,all,30,0.4773559771916446,0.4969264566898346,0.621415913105011,0.14918287098407745,0.39201465249061584,0.5232550326515647,0.3059937423642944,0.5675404071807861,0.0,
realmlp,kpx_group_1,30,0.49375708138241486,0.4673343896865845,0.6457326412200928,0.1332336962223053,0.42469900846481323,,,,,
realmlp,kpx_group_2,30,0.4624517871176495,0.4446914792060852,0.6519109606742859,0.16853052377700806,0.47235244512557983,,,,,
realmlp,kpx_group_3,30,0.4758590578156359,0.5787535905838013,0.5666040778160095,0.14578445255756378,0.27899256348609924,,,,,
realmlp,all,31,0.4695710162906086,0.5237545371055603,0.6046786308288574,0.14318746328353882,0.3525446653366089,0.514808677136898,0.3015844103168039,0.5460180640220642,0.0,
realmlp,kpx_group_1,31,0.4858187875326942,0.5292001962661743,0.6027040481567383,0.12865005433559418,0.33405810594558716,,,,,
realmlp,kpx_group_2,31,0.45511727692449794,0.44485610723495483,0.6583532691001892,0.15366651117801666,0.4703730046749115,,,,,
realmlp,kpx_group_3,31,0.46777698616771135,0.5972070693969727,0.5529784560203552,0.1472458392381668,0.25320276618003845,,,,,
realmlp,all,32,0.46112406779738035,0.5225183367729187,0.6056060791015625,0.14284104108810425,0.35405316948890686,0.5056785984950907,0.2970301486990031,0.5427191853523254,0.0,
realmlp,kpx_group_1,32,0.4776091943768894,0.5292300581932068,0.6009546518325806,0.12822003662586212,0.3301292955875397,,,,,
realmlp,kpx_group_2,32,0.4480804253150435,0.44462519884109497,0.6586776375770569,0.15434056520462036,0.4716958701610565,,,,,
realmlp,kpx_group_3,32,0.4576825880829026,0.5936996936798096,0.5571858882904053,0.14596253633499146,0.2603343427181244,,,,,
realmlp,all,33,0.45446357919889335,0.527329683303833,0.5992304682731628,0.14909809827804565,0.34755900502204895,0.4987638009821667,0.2953348168555428,0.5305731892585754,0.0,
realmlp,kpx_group_1,33,0.47405511359958086,0.5255059003829956,0.6049312949180603,0.13116975128650665,0.34103235602378845,,,,,
realmlp,kpx_group_2,33,0.44075990249128905,0.4514774978160858,0.6479518413543701,0.1654142439365387,0.46131789684295654,,,,,
realmlp,kpx_group_3,33,0.4485757144934991,0.6050055027008057,0.5448083281517029,0.15071025490760803,0.24032683670520782,,,,,
realmlp,all,34,0.4456389068680651,0.5174937844276428,0.6061499714851379,0.1495581865310669,0.3618580996990204,0.4895322651547544,0.2926223576068878,0.5461546778678894,0.0,
realmlp,kpx_group_1,34,0.46721618491060596,0.5162988901138306,0.6132735013961792,0.12964318692684174,0.3561902642250061,,,,,
realmlp,kpx_group_2,34,0.4313821757540983,0.44893670082092285,0.6461853981018066,0.16996392607688904,0.4623347222805023,,,,,
realmlp,kpx_group_3,34,0.43831836651353273,0.5872457027435303,0.5589909553527832,0.1490674614906311,0.2670493423938751,,,,,
realmlp,all,35,0.43827459917348977,0.5079575181007385,0.6140196323394775,0.14604972302913666,0.37408897280693054,0.48164506738676743,0.2891364312347244,0.5193379521369934,0.0,
realmlp,kpx_group_1,35,0.46046161914573,0.48660120368003845,0.6326769590377808,0.12748607993125916,0.3928399980068207,,,,,
realmlp,kpx_group_2,35,0.4262698446126545,0.44439995288848877,0.6521046757698059,0.16365541517734528,0.4678647220134735,,,,,
realmlp,kpx_group_3,35,0.428092339897857,0.5928713083267212,0.557277262210846,0.14700767397880554,0.2615622580051422,,,,,
realmlp,all,36,0.43239004866165276,0.5053119659423828,0.6182325482368469,0.144412100315094,0.380877286195755,0.47539014018633785,0.28666726149180355,0.5145928859710693,0.0,
realmlp,kpx_group_1,36,0.45291650821180907,0.48087748885154724,0.6406499743461609,0.12595535814762115,0.4072553217411041,,,,,
realmlp,kpx_group_2,36,0.42177243355442495,0.4421497881412506,0.6571096181869507,0.16048571467399597,0.4747050404548645,,,,,
realmlp,kpx_group_3,36,0.4224812011508381,0.5929086804389954,0.556938111782074,0.14679519832134247,0.2606714069843292,,,,,
realmlp,all,37,0.4263155420913416,0.511483371257782,0.6127445101737976,0.14590127766132355,0.3713902235031128,0.46920688625644236,0.28594230115413666,0.5264400839805603,0.0,
realmlp,kpx_group_1,37,0.44937991789158654,0.4892108738422394,0.6321529150009155,0.1276455968618393,0.39195141196250916,,,,,
realmlp,kpx_group_2,37,0.4171954345177202,0.44765785336494446,0.6526327729225159,0.16228337585926056,0.4675488770008087,,,,,
