model,target,step,train_loss,validation_loss,validation_score
realmlp,kpx_group_1,1,1.0318557953133303,0.7113345861434937,0.44665831327438354
realmlp,kpx_group_1,2,0.986614341244978,0.7260966897010803,0.4291438162326813
realmlp,kpx_group_1,3,0.9958755067166161,0.7249422669410706,0.4306725263595581
realmlp,kpx_group_1,4,0.9760614878991071,0.6632863283157349,0.4791712760925293
realmlp,kpx_group_1,5,0.9478511696352678,0.6706401705741882,0.48286426067352295
realmlp,kpx_group_1,6,0.8906160198590335,0.6945443749427795,0.46485206484794617
realmlp,kpx_group_1,7,0.8288634024998721,0.6875303387641907,0.46884992718696594
realmlp,kpx_group_1,8,0.7760399527409497,0.6847318410873413,0.47797614336013794
realmlp,kpx_group_1,9,0.7359964681022307,0.6491156220436096,0.5044013857841492
realmlp,kpx_group_1,10,0.6756655258290908,0.5815674662590027,0.5537177324295044
realmlp,kpx_group_1,11,0.6436828769305173,0.6084073781967163,0.5414169430732727
realmlp,kpx_group_1,12,0.6240394615075168,0.5332382917404175,0.5958538055419922
realmlp,kpx_group_1,13,0.6108751367120182,0.5583432912826538,0.5788691639900208
realmlp,kpx_group_1,14,0.6083401266266318,0.5412618517875671,0.5935713648796082
realmlp,kpx_group_1,15,0.6104843186981538,0.5566374659538269,0.5825748443603516
realmlp,kpx_group_1,16,0.6090914668405757,0.5378243327140808,0.5994449257850647
realmlp,kpx_group_1,17,0.615177291281083,0.552763044834137,0.5863690376281738
realmlp,kpx_group_1,18,0.621072216945536,0.4847780764102936,0.6294381618499756
realmlp,kpx_group_1,19,0.6320192673627067,0.5966039299964905,0.5503572225570679
realmlp,kpx_group_1,20,0.6371002074550179,0.5559555292129517,0.5801569223403931
realmlp,kpx_group_1,21,0.6417669916854185,0.52235347032547,0.609674870967865
realmlp,kpx_group_1,22,0.6263907797196332,0.6351915597915649,0.5269546508789062
realmlp,kpx_group_1,23,0.6136547484818626,0.5654934644699097,0.5740339756011963
realmlp,kpx_group_1,24,0.6148805793593911,0.578570544719696,0.5662952661514282
realmlp,kpx_group_1,25,0.5961141507415211,0.4936806559562683,0.6183236837387085
realmlp,kpx_group_1,26,0.5855820853920544,0.4803350269794464,0.6344904899597168
realmlp,kpx_group_1,27,0.5794132351875305,0.5293233394622803,0.5986682176589966
realmlp,kpx_group_1,28,0.5708016770727494,0.4856118857860565,0.6258639097213745
realmlp,kpx_group_1,29,0.5624118911869386,0.5476066470146179,0.5882883667945862
realmlp,kpx_group_1,30,0.5501076684278601,0.48758283257484436,0.6302831172943115
realmlp,kpx_group_1,31,0.5416437895858989,0.5074597597122192,0.6179267168045044
realmlp,kpx_group_1,32,0.5353881313520319,0.5056679248809814,0.6180770397186279
realmlp,kpx_group_1,33,0.5237048128071953,0.47214868664741516,0.6454678177833557
realmlp,kpx_group_1,34,0.519104663940037,0.43188920617103577,0.6735437512397766
realmlp,kpx_group_1,35,0.5151558864642592,0.46167686581611633,0.6543956398963928
realmlp,kpx_group_1,36,0.5087887320448371,0.4526248574256897,0.6619385480880737
realmlp,kpx_group_1,37,0.5033954798298723,0.43277406692504883,0.671758770942688
realmlp,kpx_group_1,38,0.5015802164288128,0.4424979090690613,0.6662071943283081
realmlp,kpx_group_1,39,0.4982614057028995,0.43977221846580505,0.667304515838623
realmlp,kpx_group_1,40,0.4963677091633572,0.437839537858963,0.6683594584465027
realmlp,kpx_group_1,41,0.4991563725120881,0.4384377896785736,0.6680088639259338
realmlp,kpx_group_1,42,0.4963289674590616,0.4395393133163452,0.6690260171890259
realmlp,kpx_group_1,43,0.497766354943023,0.4312029480934143,0.6728629469871521
realmlp,kpx_group_1,44,0.4994823748574537,0.4479917287826538,0.664291262626648
realmlp,kpx_group_1,45,0.5016813633196494,0.43816569447517395,0.6699962019920349
realmlp,kpx_group_1,46,0.5041247233748436,0.46175599098205566,0.6515421271324158
realmlp,kpx_group_1,47,0.5058607090921963,0.4372212886810303,0.6696547269821167
realmlp,kpx_group_1,48,0.507830919150044,0.44598114490509033,0.6660012602806091
realmlp,kpx_group_1,49,0.5089119427344378,0.4632279574871063,0.6497440934181213
realmlp,kpx_group_1,50,0.5125119199647623,0.4379428029060364,0.6688644886016846
realmlp,kpx_group_1,51,0.517267268808449,0.47306913137435913,0.6417469382286072
realmlp,kpx_group_1,52,0.5197184677509701,0.5131999254226685,0.6140470504760742
realmlp,kpx_group_1,53,0.5217139269499218,0.4624696969985962,0.6508592963218689
realmlp,kpx_group_1,54,0.5275204243028865,0.42956653237342834,0.6759676933288574
realmlp,kpx_group_1,55,0.5271332912585315,0.46080338954925537,0.649717390537262
realmlp,kpx_group_1,56,0.5215599940103643,0.516503632068634,0.6156191229820251
realmlp,kpx_group_1,57,0.5223860534674981,0.42301902174949646,0.6790920495986938
realmlp,kpx_group_1,58,0.5283085046445622,0.5245101451873779,0.6043427586555481
realmlp,kpx_group_1,59,0.5282372683286667,0.47761762142181396,0.6419627666473389
realmlp,kpx_group_1,60,0.5230558036881334,0.5112491250038147,0.6148961186408997
realmlp,kpx_group_1,61,0.5240696212824654,0.5023661851882935,0.6161462068557739
realmlp,kpx_group_1,62,0.5160494473050622,0.4943724274635315,0.6273679733276367
realmlp,kpx_group_1,63,0.5120808780193329,0.5541949272155762,0.5861108303070068
realmlp,kpx_group_1,64,0.5179256104371127,0.42748597264289856,0.677634060382843
realmlp,kpx_group_1,65,0.5158743183402454,0.4413774013519287,0.6672886610031128
realmlp,kpx_group_1,66,0.5138204544782639,0.41860365867614746,0.6839354038238525
realmlp,kpx_group_1,67,0.514825746855315,0.4433426558971405,0.6670401096343994
realmlp,kpx_group_1,68,0.5091889150002423,0.4850667715072632,0.6379189491271973
realmlp,kpx_group_1,69,0.5089489922803991,0.5226137638092041,0.6051348447799683
realmlp,kpx_group_1,70,0.4989994527662502,0.45184338092803955,0.6552573442459106
realmlp,kpx_group_1,71,0.498250148313887,0.43489575386047363,0.6706525087356567
realmlp,kpx_group_1,72,0.49466535142239404,0.47381791472435,0.6399785876274109
realmlp,kpx_group_1,73,0.4868493509643218,0.45468583703041077,0.6559123992919922
realmlp,kpx_group_1,74,0.4804385764633908,0.4516107738018036,0.6576604247093201
realmlp,kpx_group_1,75,0.4788515335496734,0.4883487820625305,0.6328387260437012
realmlp,kpx_group_1,76,0.4742831570260665,0.44184479117393494,0.6662806272506714
realmlp,kpx_group_1,77,0.4686707179335987,0.4560260474681854,0.656714141368866
realmlp,kpx_group_1,78,0.462109592907569,0.4520772099494934,0.6600020527839661
realmlp,kpx_group_1,79,0.4587126098134938,0.45117026567459106,0.6626949310302734
