model,target,step,train_loss,validation_loss,validation_score,training_objective_loss,regime_train_loss,regime_validation_loss,regime_train_entropy,regime_validation_entropy
realmlp,kpx_group_3,63,0.4150884291704963,0.5460388660430908,0.5874640345573425,,,,,
realmlp,all,64,0.3915668717202018,0.47204408049583435,0.6413999199867249,0.47467315459952636,0.8310628279167063,1.1181144714355469,0.4849059314412229,0.5065637230873108
realmlp,kpx_group_1,64,0.3948228841318804,0.44546642899513245,0.66449373960495,,,,,
realmlp,kpx_group_2,64,0.3665084703003659,0.43284305930137634,0.6647053360939026,,,,,
realmlp,kpx_group_3,64,0.41336925634566474,0.5378227829933167,0.5950006246566772,,,,,
realmlp,all,65,0.3861193595563664,0.4778107702732086,0.6378142833709717,0.4681735205299714,0.8205416123656666,1.109566330909729,0.4797556229373988,0.5016530156135559
realmlp,kpx_group_1,65,0.3891495251480271,0.4652644693851471,0.6513718366622925,,,,,
realmlp,kpx_group_2,65,0.3611505921272671,0.430392324924469,0.6662461161613464,,,,,
realmlp,kpx_group_3,65,0.4080579723505413,0.537775456905365,0.5958249568939209,,,,,
realmlp,all,66,0.3780427592642167,0.4888423979282379,0.6292222142219543,0.4585229951669188,0.8048022959162208,1.1266921758651733,0.4780907801845494,0.5040920376777649
realmlp,kpx_group_1,66,0.38224082746926474,0.4756162762641907,0.6431666612625122,,,,,
realmlp,kpx_group_2,66,0.354791319983847,0.4314092993736267,0.6654646396636963,,,,,
realmlp,kpx_group_3,66,0.3970961334074245,0.5595017671585083,0.5790354609489441,,,,,
realmlp,all,67,0.3759456290041699,0.4752759039402008,0.6394689083099365,0.4558490321916692,0.7990339792826596,1.1207536458969116,0.47437770971480536,0.5065546631813049
realmlp,kpx_group_1,67,0.38043802669819665,0.45649832487106323,0.6577814221382141,,,,,
realmlp,kpx_group_2,67,0.35205429967711954,0.43195560574531555,0.665996789932251,,,,,
realmlp,kpx_group_3,67,0.3953445619520019,0.5373738408088684,0.5946285128593445,,,,,
realmlp,all,68,0.3686833219493137,0.478055477142334,0.6380377411842346,0.4473034507211517,0.7862012377556633,1.1286689043045044,0.47071967536912246,0.499249666929245
realmlp,kpx_group_1,68,0.37323786405956044,0.45699453353881836,0.6587218046188354,,,,,
realmlp,kpx_group_2,68,0.3469214005505337,0.43620726466178894,0.6637224555015564,,,,,
realmlp,kpx_group_3,68,0.3858907007995774,0.5409647226333618,0.5916690826416016,,,,,
realmlp,all,69,0.3631841627990498,0.48673322796821594,0.6303489208221436,0.44084055546452017,0.776563888963531,1.0942662954330444,0.4688083060524043,0.493171751499176
realmlp,kpx_group_1,69,0.36981736079734917,0.46845269203186035,0.6468074321746826,,,,,
realmlp,kpx_group_2,69,0.3404979087850627,0.432233065366745,0.6663446426391602,,,,,
realmlp,kpx_group_3,69,0.37923722100608487,0.559514045715332,0.5778947472572327,,,,,
realmlp,all,70,0.3569170297945247,0.48790431022644043,0.6304652094841003,0.43350397620130987,0.7658693869324291,1.1279792785644531,0.4632280249806011,0.5052616596221924
realmlp,kpx_group_1,70,0.36333062718896303,0.4736233353614807,0.643975019454956,,,,,
realmlp,kpx_group_2,70,0.3353555894949857,0.4359092116355896,0.6622629761695862,,,,,
realmlp,kpx_group_3,70,0.37206487708231983,0.5541803240776062,0.5851577520370483,,,,,
realmlp,all,71,0.34963221804184075,0.47556552290916443,0.6377506852149963,0.42498360574245453,0.7535138174014933,1.1322683095932007,0.46247050034649234,0.4927133023738861
realmlp,kpx_group_1,71,0.35501231779070463,0.4661320745944977,0.6494455933570862,,,,,
realmlp,kpx_group_2,71,0.3303563586052726,0.4310789406299591,0.6652932167053223,,,,,
realmlp,kpx_group_3,71,0.3635279943837839,0.5294855833053589,0.5985133647918701,,,,,
realmlp,all,72,0.3426879420876503,0.47898492217063904,0.6362727284431458,0.41685400289647717,0.7416606063351912,1.1060057878494263,0.45730263476862626,0.4700661301612854
realmlp,kpx_group_1,72,0.35038694651687846,0.46030721068382263,0.6554567813873291,,,,,
realmlp,kpx_group_2,72,0.3243025777971043,0.43714773654937744,0.6632277369499207,,,,,
realmlp,kpx_group_3,72,0.35337430896127925,0.5394999384880066,0.5901336073875427,,,,,
realmlp,all,73,0.3357634491780225,0.49401330947875977,0.6274582743644714,0.4084325060248375,0.7266905369127498,1.125251293182373,0.4512656488839318,0.4871135950088501
realmlp,kpx_group_1,73,0.34501472422305274,0.48677825927734375,0.6373382210731506,,,,,
realmlp,kpx_group_2,73,0.31789568592520323,0.4340357184410095,0.6666287183761597,,,,,
realmlp,kpx_group_3,73,0.34437993387965593,0.5612258315086365,0.5784078240394592,,,,,
realmlp,all,74,0.32685357726672115,0.4910246431827545,0.6276170611381531,0.3982179169269169,0.7136433852069518,1.1226917505264282,0.45258772110237794,0.4764530658721924
realmlp,kpx_group_1,74,0.3356547482749995,0.4727100431919098,0.6441570520401001,,,,,
realmlp,kpx_group_2,74,0.3107713829068577,0.4358060956001282,0.6641483306884766,,,,,
realmlp,kpx_group_3,74,0.3341345918529174,0.5645577907562256,0.5745458602905273,,,,,
realmlp,all,75,0.3201567403533879,0.49695324897766113,0.6231622695922852,0.3904747862149687,0.7031804656281191,1.118331789970398,0.44634324881960363,0.47326144576072693
realmlp,kpx_group_1,75,0.3299393960658242,0.48565176129341125,0.6345205307006836,,,,,
realmlp,kpx_group_2,75,0.30491748583667416,0.436491459608078,0.6630802154541016,,,,,
realmlp,kpx_group_3,75,0.3256133395959349,0.5687164664268494,0.5718860626220703,,,,,
realmlp,all,76,0.3139939737670562,0.49378862977027893,0.6269935965538025,0.38338031532133326,0.6938634102835375,1.1335022449493408,0.4445374152239631,0.47331154346466064
realmlp,kpx_group_1,76,0.32523902987732606,0.4834141135215759,0.6392263174057007,,,,,
realmlp,kpx_group_2,76,0.2994102318497265,0.43631404638290405,0.6635657548904419,,,,,
realmlp,kpx_group_3,76,0.3173326630802715,0.5616378784179688,0.5781887769699097,,,,,
realmlp,all,77,0.30588996804812374,0.48953136801719666,0.629705011844635,0.37384429574012756,0.6795432856854271,1.1351984739303589,0.4412567878470701,0.4760993421077728
realmlp,kpx_group_1,77,0.31721164724406076,0.4755904972553253,0.6448368430137634,,,,,
realmlp,kpx_group_2,77,0.29145144013797536,0.43611180782318115,0.6632813215255737,,,,,
realmlp,kpx_group_3,77,0.30900680887348514,0.5568915605545044,0.5809969902038574,,,,,
realmlp,all,78,0.29954756138955846,0.4901514947414398,0.628745973110199,0.3666689106646706,0.6712135023930493,1.1244467496871948,0.44071531997007485,0.46487221121788025
realmlp,kpx_group_1,78,0.30984270879450965,0.4714466333389282,0.6459547281265259,,,,,
realmlp,kpx_group_2,78,0.28712762760765415,0.43491584062576294,0.665619969367981,,,,,
realmlp,kpx_group_3,78,0.301672336371506,0.5640918612480164,0.5746632218360901,,,,,
realmlp,all,79,0.2940724812009755,0.4989221394062042,0.6233336329460144,0.36030979060074864,0.6623730782200309,1.1440314054489136,0.4366414165672134,0.47733843326568604
realmlp,kpx_group_1,79,0.3048988690271097,0.492550253868103,0.6325745582580566,,,,,
realmlp,kpx_group_2,79,0.28225159995696125,0.43577519059181213,0.6650570631027222,,,,,
realmlp,kpx_group_3,79,0.2950669715509695,0.5684409737586975,0.5723692178726196,,,,,
realmlp,all,80,0.2879389077425003,0.4997769296169281,0.6211934685707092,0.3530856528702904,0.6514674872159958,1.1471596956253052,0.4338135285412564,0.475153386592865
realmlp,kpx_group_1,80,0.30057358566452475,0.48713281750679016,0.6343719363212585,,,,,
realmlp,kpx_group_2,80,0.27868448855245814,0.43805572390556335,0.6637251377105713,,,,,
realmlp,kpx_group_3,80,0.2845586384920513,0.5741423964500427,0.5654832124710083,,,,,
realmlp,all,81,0.2814514720264603,0.49667155742645264,0.6269610524177551,0.34565797754946875,0.6420650315635344,1.1202635765075684,0.43349284284255085,0.46343982219696045
realmlp,kpx_group_1,81,0.29518618522321477,0.48679977655410767,0.6379398107528687,,,,,
realmlp,kpx_group_2,81,0.271862255738062,0.4347933530807495,0.6676328778266907,,,,,
realmlp,kpx_group_3,81,0.277305975994643,0.5684214234352112,0.5753103494644165,,,,,
realmlp,all,82,0.2760177202084485,0.5009506344795227,0.6220430731773376,0.3394593574544963,0.6344163286335328,1.1336580514907837,0.43159377662574544,0.46738728880882263
realmlp,kpx_group_1,82,0.2889567832736408,0.49436694383621216,0.6312563419342041,,,,,
realmlp,kpx_group_2,82,0.2676292368594338,0.4389730989933014,0.6634278297424316,,,,,
realmlp,kpx_group_3,82,0.271467144436696,0.5695118308067322,0.5714449882507324,,,,,
realmlp,all,83,0.27061985170139985,0.49799132347106934,0.6229466795921326,0.3332870295819114,0.6266717875705046,1.1431678533554077,0.4305601794930065,0.4662798345088959
realmlp,kpx_group_1,83,0.28519508154953227,0.49068745970726013,0.632774293422699,,,,,
realmlp,kpx_group_2,83,0.2631812086876701,0.435788094997406,0.663954496383667,,,,,
realmlp,kpx_group_3,83,0.26348326267565,0.5674983263015747,0.572111189365387,,,,,
realmlp,all,84,0.26610856503248215,0.5010519027709961,0.6205887794494629,0.32827675430213704,0.6216818628942266,1.1292076110839844,0.428939608966603,0.4543319046497345
realmlp,kpx_group_1,84,0.28104669250109615,0.49639207124710083,0.6300245523452759,,,,,
realmlp,kpx_group_2,84,0.258830771288451,0.4359211325645447,0.6641792058944702,,,,,
realmlp,kpx_group_3,84,0.25844823590972843,0.570842444896698,0.5675625801086426,,,,,
realmlp,all,85,0.26256176763597655,0.4991324841976166,0.6219984889030457,0.3241070859572467,0.6154531547251869,1.1314481496810913,0.4261927144492374,0.4552190899848938
realmlp,kpx_group_1,85,0.27770330537767973,0.4885998070240021,0.6337958574295044,,,,,
realmlp,kpx_group_2,85,0.2560209322939901,0.43773746490478516,0.6645369529724121,,,,,
realmlp,kpx_group_3,85,0.2539610650171252,0.5710602402687073,0.5676628351211548,,,,,
realmlp,all,86,0.2588728199548581,0.4985843002796173,0.6238154768943787,0.32008253213237314,0.612097128349192,1.1283575296401978,0.42566369298626394,0.4547345042228699
realmlp,kpx_group_1,86,0.27365899458527565,0.4886602461338043,0.6333357095718384,,,,,
realmlp,kpx_group_2,86,0.25254873427398067,0.43776267766952515,0.6655246615409851,,,,,
realmlp,kpx_group_3,86,0.2504107259652194,0.5693299770355225,0.572586178779602,,,,,
realmlp,all,87,0.25511084102532444,0.49955782294273376,0.6225364804267883,0.31586212445707884,0.6075128509717829,1.1327897310256958,0.42625611012472825,0.4574912190437317
realmlp,kpx_group_1,87,0.27041253622840433,0.4927866756916046,0.6305907964706421,,,,,
realmlp,kpx_group_2,87,0.249809172223596,0.4366563856601715,0.6651602387428284,,,,,
realmlp,kpx_group_3,87,0.2451108104604132,0.5692304372787476,0.5718584656715393,,,,,
realmlp,all,88,0.2521294765174389,0.4993572235107422,0.6232209801673889,0.312561220544226,0.6043174336938297,1.1325607299804688,0.4268944416852558,0.45793670415878296
realmlp,kpx_group_1,88,0.26862673680571947,0.4926323890686035,0.6324489116668701,,,,,
realmlp,kpx_group_2,88,0.24658318565172307,0.43742647767066956,0.6645156145095825,,,,,
realmlp,kpx_group_3,88,0.24117850073996713,0.5680127739906311,0.5726984143257141,,,,,
realmlp,all,89,0.2503909665872069,0.5003470778465271,0.6206137537956238,0.310568965094931,0.6017800052376354,1.1359591484069824,0.4253019125146024,0.4570491313934326
realmlp,kpx_group_1,89,0.26724673741880584,0.49401235580444336,0.6288101077079773,,,,,
realmlp,kpx_group_2,89,0.24506216890671673,0.43741196393966675,0.6633634567260742,,,,,
realmlp,kpx_group_3,89,0.2388639997910051,0.5696170330047607,0.5696675777435303,,,,,
realmlp,all,90,0.24894101150772152,0.500150740146637,0.6219794750213623,0.30890627950429916,0.5996526707621181,1.1334600448608398,0.42461647882181053,0.45896947383880615
realmlp,kpx_group_1,90,0.265528628931326,0.49262985587120056,0.6315720081329346,,,,,
realmlp,kpx_group_2,90,0.24390498307697914,0.4368904232978821,0.6650142669677734,,,,,
realmlp,kpx_group_3,90,0.23738942426793716,0.5709317922592163,0.5693520903587341,,,,,
realmlp,all,91,0.2472919251988916,0.5003102421760559,0.6223987936973572,0.3071746672777569,0.5988273839740192,1.13311767578125,0.4255368963760488,0.4561578333377838
realmlp,kpx_group_1,91,0.2638260877745993,0.4933339059352875,0.631615161895752,,,,,
realmlp,kpx_group_2,91,0.24274487377089612,0.43743568658828735,0.6647316217422485,,,,,
realmlp,kpx_group_3,91,0.23530482369310715,0.5701613426208496,0.5708493590354919,,,,,
realmlp,all,92,0.24764715485713062,0.5007367134094238,0.6222095489501953,0.30744877632926493,0.5980162059559542,1.1325703859329224,0.4241687282919884,0.456868052482605
realmlp,kpx_group_1,92,0.2638021895990652,0.49370086193084717,0.6310462355613708,,,,,
realmlp,kpx_group_2,92,0.24377417235690005,0.43786749243736267,0.6648504734039307,,,,,
realmlp,kpx_group_3,92,0.23536509100128622,0.5706417560577393,0.5707318782806396,,,,,
realmlp,all,93,0.24567480516784332,0.50053471326828,0.6223489046096802,0.3053053130998331,0.5963050574064255,1.132826328277588,0.42496734331635866,0.4566479027271271
realmlp,kpx_group_1,93,0.2626570498242098,0.4932803213596344,0.6317214369773865,,,,,
realmlp,kpx_group_2,93,0.2406043760916766,0.4378392696380615,0.6647213697433472,,,,,
realmlp,kpx_group_3,93,0.233762975782156,0.5704843401908875,0.5706039071083069,,,,,
realmlp,all,94,0.24562931323752685,0.5005538463592529,0.6222855448722839,0.30532070205492134,0.5969139135935727,1.1327828168869019,0.4244118078666575,0.45666810870170593
realmlp,kpx_group_1,94,0.2627606418202905,0.49331215023994446,0.6314122080802917,,,,,
realmlp,kpx_group_2,94,0.2421210318365518,0.43783673644065857,0.6647268533706665,,,,,
realmlp,kpx_group_3,94,0.23200625860515764,0.5705125331878662,0.5707175731658936,,,,,
realmlp,all,95,0.2460257290479015,0.5004281401634216,0.6219349503517151,0.30571199208498,0.5968626167844323,1.1336101293563843,0.42460965189863653,0.45692557096481323
realmlp,kpx_group_1,95,0.26296280324459076,0.49307066202163696,0.6306784152984619,,,,,
realmlp,kpx_group_2,95,0.24190753698349,0.4377906918525696,0.6645221710205078,,,,,
realmlp,kpx_group_3,95,0.23320683771196535,0.5704231262207031,0.5706043243408203,,,,,
realmlp,all,96,0.2459845069576712,0.5005301833152771,0.6217748522758484,0.3056557388866649,0.5967122973764644,1.1339609622955322,0.425345139030148,0.45645278692245483
realmlp,kpx_group_1,96,0.26351454941665425,0.4935484528541565,0.6296647787094116,,,,,
realmlp,kpx_group_2,96,0.24154880204621484,0.43798255920410156,0.6642664670944214,,,,,
realmlp,kpx_group_3,96,0.23289017094408765,0.5700596570968628,0.5713932514190674,,,,,
realmlp,all,97,0.24594673010356286,0.501217782497406,0.6217126846313477,0.3056693353197154,0.597226033315939,1.1295796632766724,0.42409804375732646,0.45824843645095825
realmlp,kpx_group_1,97,0.26329824503730326,0.4949072003364563,0.6313580274581909,,,,,
realmlp,kpx_group_2,97,0.24214418758364284,0.43791553378105164,0.6643364429473877,,,,,
realmlp,kpx_group_3,97,0.23239775571752996,0.5708304643630981,0.5694434642791748,,,,,
realmlp,all,98,0.24671905487775803,0.5005171298980713,0.6215433478355408,0.3063143767854747,0.5959532208302442,1.1332489252090454,0.4243511123692288,0.45563721656799316
realmlp,kpx_group_1,98,0.2632669405463864,0.4925729036331177,0.6313927173614502,,,,,
realmlp,kpx_group_2,98,0.24233047488857717,0.4382612407207489,0.6647056341171265,,,,,
realmlp,kpx_group_3,98,0.23455975160879247,0.5707171559333801,0.5685316324234009,,,,,
realmlp,all,99,0.2474897006417022,0.5006103515625,0.6221631169319153,0.30716854158569784,0.5967883888412925,1.1351566314697266,0.42365050622645545,0.45602595806121826
realmlp,kpx_group_1,99,0.26446765683153095,0.4942476451396942,0.6298975348472595,,,,,
realmlp,kpx_group_2,99,0.24266166130409522,0.43851006031036377,0.6642887592315674,,,,,
realmlp,kpx_group_3,99,0.23533979080179157,0.5690733790397644,0.5723032355308533,,,,,
realmlp,all,100,0.2480712145128671,0.4999528229236603,0.622518002986908,0.3078218856278588,0.5975067098351086,1.1395341157913208,0.4235059680307613,0.4581255614757538
realmlp,kpx_group_1,100,0.263819123234819,0.49179282784461975,0.6314756870269775,,,,,
realmlp,kpx_group_2,100,0.24425340991686373,0.4385847747325897,0.6644570827484131,,,,,
realmlp,kpx_group_3,100,0.23614111608442137,0.5694808959960938,0.5716211795806885,,,,,
realmlp,all,101,0.24758635548984304,0.5004307627677917,0.621856689453125,0.30722592288956924,0.5963956827626509,1.1318156719207764,0.4234163257129052,0.4531499147415161
realmlp,kpx_group_1,101,0.26523229589357095,0.4927445650100708,0.6319769620895386,,,,,
realmlp,kpx_group_2,101,0.2425465485190644,0.43889185786247253,0.6633856296539307,,,,,
realmlp,kpx_group_3,101,0.23498022183775902,0.5696558952331543,0.5702074766159058,,,,,
realmlp,all,102,0.2490852271371028,0.5003294944763184,0.6206762194633484,0.30862851528560414,0.5954328538740382,1.1301813125610352,0.4206561555757242,0.448318213224411
realmlp,kpx_group_1,102,0.26477112840203676,0.49102234840393066,0.6314718723297119,,,,,
realmlp,kpx_group_2,102,0.24531551516231367,0.4390453100204468,0.662807822227478,,,,,
realmlp,kpx_group_3,102,0.23716903214945512,0.5709208250045776,0.5677489042282104,,,,,
realmlp,all,103,0.2503878259483506,0.5017766952514648,0.621014416217804,0.31020162999629974,0.5981379931463915,1.1480679512023926,0.42016853216816397,0.44730982184410095
realmlp,kpx_group_1,103,0.2664156475049608,0.4939073920249939,0.6304962038993835,,,,,
realmlp,kpx_group_2,103,0.24472301190390305,0.4415840208530426,0.6613922715187073,,,,,
realmlp,kpx_group_3,103,0.2400248225997476,0.5698387026786804,0.5711548328399658,,,,,
realmlp,all,104,0.25082941791590524,0.5002781748771667,0.6218664050102234,0.3105271791710573,0.5969776160576764,1.1459678411483765,0.4184154228252523,0.4549660384654999
realmlp,kpx_group_1,104,0.2669613205772989,0.49268150329589844,0.6302526593208313,,,,,
realmlp,kpx_group_2,104,0.24486971361672177,0.43913745880126953,0.663156270980835,,,,,
realmlp,kpx_group_3,104,0.24065722086850336,0.5690154433250427,0.5721901655197144,,,,,
realmlp,all,105,0.25080326484406695,0.49948346614837646,0.6227970719337463,0.3104529266848284,0.5964965951793334,1.141436219215393,0.4193373598596629,0.4552748203277588
realmlp,kpx_group_1,105,0.26694268448387876,0.49114125967025757,0.6325221657752991,,,,,
realmlp,kpx_group_2,105,0.24514433500521324,0.4377730190753937,0.6649135947227478,,,,,
realmlp,kpx_group_3,105,0.24032277679618666,0.5695361495018005,0.5709553956985474,,,,,
realmlp,all,106,0.2526533176355502,0.49901485443115234,0.6220496296882629,0.31226397218073115,0.596106552025851,1.1468168497085571,0.41567449622294483,0.4447863698005676
realmlp,kpx_group_1,106,0.26864581160685597,0.490557998418808,0.6297881603240967,,,,,
realmlp,kpx_group_2,106,0.24752255704473047,0.4387876093387604,0.6639896035194397,,,,,
realmlp,kpx_group_3,106,0.2417915914865101,0.5676990151405334,0.5723713040351868,,,,,
realmlp,all,107,0.2537074128494543,0.5018876194953918,0.6205624938011169,0.31333565974936767,0.5962824689991334,1.1338790655136108,0.4158198820317493,0.44897207617759705
realmlp,kpx_group_1,107,0.26926416487378235,0.4966161251068115,0.6270388960838318,,,,,
realmlp,kpx_group_2,107,0.2471574073766961,0.4380602240562439,0.6641995310783386,,,,,
realmlp,kpx_group_3,107,0.24470066454480677,0.5709864497184753,0.5704491138458252,,,,,
realmlp,all,108,0.25485120647970366,0.5021501183509827,0.6197414994239807,0.3145057068151586,0.5965449634720298,1.1569963693618774,0.41366460042841297,0.44978979229927063
realmlp,kpx_group_1,108,0.26946014275445657,0.4908889830112457,0.633724570274353,,,,,
realmlp,kpx_group_2,108,0.24745670793687596,0.4423053562641144,0.6590593457221985,,,,,
realmlp,kpx_group_3,108,0.24763677115826047,0.5732560157775879,0.5664405822753906,,,,,
realmlp,all,109,0.25492558562580275,0.5039382576942444,0.6192196011543274,0.31432270477799806,0.5939712007256115,1.142309308052063,0.4109987818142947,0.4397866129875183
realmlp,kpx_group_1,109,0.2686910524087794,0.49565044045448303,0.6297788023948669,,,,,
realmlp,kpx_group_2,109,0.24744533024290027,0.44040507078170776,0.6609393358230591,,,,,
realmlp,kpx_group_3,109,0.24864037356832447,0.5757592916488647,0.5669406652450562,,,,,
realmlp,all,110,0.2561844907262746,0.506446123123169,0.6157829165458679,0.3155060796176686,0.5932158547289231,1.1455978155136108,0.40968842585297194,0.43860170245170593
realmlp,kpx_group_1,110,0.2696775469709845,0.5022586584091187,0.6230027675628662,,,,,
realmlp,kpx_group_2,110,0.2502898696590872,0.4414047300815582,0.6586216688156128,,,,,
realmlp,kpx_group_3,110,0.24858606146538959,0.5756750702857971,0.5657243132591248,,,,,
realmlp,all,111,0.2568422604133101,0.506446123123169,0.6172358393669128,0.3159996306194979,0.5915736722595551,1.1608396768569946,0.40706125033252377,0.4411047697067261
realmlp,kpx_group_1,111,0.27111214837607217,0.5027520060539246,0.6239193677902222,,,,,
realmlp,kpx_group_2,111,0.24990420131122365,0.4396679699420929,0.6629437804222107,,,,,
realmlp,kpx_group_3,111,0.24951043221003869,0.5769184231758118,0.5648443698883057,,,,,
realmlp,all,112,0.2571480587563094,0.507497251033783,0.6159604787826538,0.315978480174261,0.5883041944573907,1.1484365463256836,0.40428488920716676,0.43720629811286926
realmlp,kpx_group_1,112,0.2719541785909849,0.5014409422874451,0.6236715912818909,,,,,
realmlp,kpx_group_2,112,0.24832675496444984,0.4441488981246948,0.658149242401123,,,,,
realmlp,kpx_group_3,112,0.25116325761465463,0.5769017934799194,0.5660606026649475,,,,,
realmlp,all,113,0.258321842069135,0.5069352984428406,0.6163814067840576,0.31724073343417225,0.5891888912986306,1.1539922952651978,0.4053052023929708,0.43407565355300903
realmlp,kpx_group_1,113,0.27147534401977763,0.5091301798820496,0.6180790662765503,,,,,
realmlp,kpx_group_2,113,0.25061918773195324,0.4413490295410156,0.6598712801933289,,,,,
realmlp,kpx_group_3,113,0.25287099752356024,0.5703266859054565,0.5711939334869385,,,,,
realmlp,all,114,0.25967604732688737,0.5082120299339294,0.614534854888916,0.3186955671100056,0.5901951807386735,1.151415467262268,0.4014465874608825,0.42670968174934387
realmlp,kpx_group_1,114,0.2723833703819443,0.5074278116226196,0.6156874299049377,,,,,
realmlp,kpx_group_2,114,0.25153710517813177,0.4439077377319336,0.6591352224349976,,,,,
realmlp,kpx_group_3,114,0.25510766992674155,0.5733004808425903,0.5687819719314575,,,,,
realmlp,all,115,0.2594999024534927,0.5008750557899475,0.6207250952720642,0.31825441867113113,0.5875451196642483,1.154168725013733,0.39835480863557143,0.4248886704444885
realmlp,kpx_group_1,115,0.27369188473505135,0.4902467131614685,0.6306135654449463,,,,,
realmlp,kpx_group_2,115,0.2501438165850499,0.4419059753417969,0.6600032448768616,,,,,
realmlp,kpx_group_3,115,0.25466400932739763,0.5704724192619324,0.5715585350990295,,,,,
realmlp,all,116,0.26109621608081984,0.5060423016548157,0.6166324019432068,0.3199143006521113,0.5881808505338781,1.1653045415878296,0.39435652380480485,0.4265354573726654
realmlp,kpx_group_1,116,0.27383191401467605,0.5062740445137024,0.62013840675354,,,,,
realmlp,kpx_group_2,116,0.2516417479252114,0.44188204407691956,0.6593893766403198,,,,,
realmlp,kpx_group_3,116,0.2578149830155513,0.5699709057807922,0.5703692436218262,,,,,
realmlp,all,117,0.2591007746317807,0.5045963525772095,0.6185302138328552,0.31743192891864214,0.5833115297205308,1.1609238386154175,0.39397141994798884,0.42940494418144226
realmlp,kpx_group_1,117,0.26872731504194874,0.4893774390220642,0.6338798999786377,,,,,
realmlp,kpx_group_2,117,0.2506725853856872,0.44259732961654663,0.6592969298362732,,,,,
realmlp,kpx_group_3,117,0.2579024223720326,0.5818144083023071,0.5624139308929443,,,,,
realmlp,all,118,0.26035355382105885,0.5035817623138428,0.6178807616233826,0.31863916621488686,0.5828561423455968,1.1812514066696167,0.3921571496654959,0.4238394498825073
realmlp,kpx_group_1,118,0.27101347989895763,0.4871860146522522,0.6338522434234619,,,,,
realmlp,kpx_group_2,118,0.2500383334563059,0.4448893666267395,0.6567335724830627,,,,,
realmlp,kpx_group_3,118,0.2600088391233893,0.5786700248718262,0.5630564093589783,,,,,
realmlp,all,119,0.26214155489031005,0.5070496201515198,0.6155032515525818,0.3203514766167192,0.5820992387392941,1.1732105016708374,0.38878190035329147,0.43185657262802124
realmlp,kpx_group_1,119,0.27440836105276556,0.4989233613014221,0.6229345798492432,,,,,
realmlp,kpx_group_2,119,0.25137848626164827,0.4419211149215698,0.6591336131095886,,,,,
realmlp,kpx_group_3,119,0.2606378248070969,0.5803044438362122,0.5644416809082031,,,,,
realmlp,all,120,0.2619408509310554,0.509357750415802,0.6141273379325867,0.3199020488297238,0.5796119877520729,1.1796680688858032,0.38643362855210023,0.42000094056129456
realmlp,kpx_group_1,120,0.2733212847481756,0.49737462401390076,0.6269500851631165,,,,,
realmlp,kpx_group_2,120,0.25164593033054294,0.44678622484207153,0.655148983001709,,,,,
realmlp,kpx_group_3,120,0.2608553440693547,0.5839123129844666,0.5602830648422241,,,,,
realmlp,all,121,0.26263679563999176,0.5048055052757263,0.6173614859580994,0.3205628671190318,0.5792606884942335,1.16900634765625,0.3839547165176448,0.4120631814002991
realmlp,kpx_group_1,121,0.27285270217586965,0.4892239570617676,0.6328014135360718,,,,,
realmlp,kpx_group_2,121,0.2516079972333768,0.44324976205825806,0.6578137278556824,,,,,
realmlp,kpx_group_3,121,0.26344968772986355,0.5819426774978638,0.561469316482544,,,,,
realmlp,all,122,0.26177731945234184,0.5105772018432617,0.6149354577064514,0.3193550977636786,0.5757777682122063,1.1781644821166992,0.38103733430890474,0.4298705756664276
realmlp,kpx_group_1,122,0.27124449523056254,0.5111492276191711,0.6180809736251831,,,,,
realmlp,kpx_group_2,122,0.25111564314540696,0.43975281715393066,0.6626618504524231,,,,,
realmlp,kpx_group_3,122,0.2629718199810561,0.5808295011520386,0.564063549041748,,,,,
realmlp,all,123,0.25898745809407797,0.5111296772956848,0.6138908863067627,0.31612363895949197,0.5713617985739428,1.211716651916504,0.3797208110199255,0.4265275299549103
realmlp,kpx_group_1,123,0.2701738049440524,0.5042470693588257,0.6245661973953247,,,,,
realmlp,kpx_group_2,123,0.24873304213671124,0.43988245725631714,0.6620127558708191,,,,,
realmlp,kpx_group_3,123,0.25805553070762577,0.5892595052719116,0.5550936460494995,,,,,
realmlp,all,124,0.2601032162852147,0.5124144554138184,0.6120469570159912,0.3169920887140667,0.5688887361217948,1.1763275861740112,0.37499522593091517,0.41056638956069946
realmlp,kpx_group_1,124,0.27024253764573264,0.5118173956871033,0.61541348695755,,,,,
realmlp,kpx_group_2,124,0.25026439546662216,0.4452071189880371,0.6576882600784302,,,,,
realmlp,kpx_group_3,124,0.2598027109223254,0.5802187919616699,0.5630391240119934,,,,,
realmlp,all,125,0.26033542590106235,0.516273558139801,0.6089324951171875,0.3171575498931548,0.5682212613961276,1.1939469575881958,0.3695550512741594,0.4170207381248474
realmlp,kpx_group_1,125,0.27131013090119643,0.5178533792495728,0.6116443872451782,,,,,
realmlp,kpx_group_2,125,0.24980709592209144,0.4491148889064789,0.6528905630111694,,,,,
realmlp,kpx_group_3,125,0.25988904386758804,0.581852376461029,0.5622626543045044,,,,,
realmlp,all,126,0.2593115590074483,0.5016961097717285,0.6206839680671692,0.3155037826474975,0.5619221987093196,1.18124520778656,0.3723047073273098,0.40223702788352966
realmlp,kpx_group_1,126,0.2682691722670022,0.49098455905914307,0.6332823038101196,,,,,
realmlp,kpx_group_2,126,0.24831970496212735,0.44359028339385986,0.6575042605400085,,,,,
