model,target,n_valid,nmae,one_minus_nmae,ficr,within_6pct_rate,between_6_and_8pct_rate,over_8pct_rate
realmlp,kpx_group_1,2443,0.11036136090070202,0.889638639099298,0.4529208278556882,0.3819074907900123,0.10397052803929595,0.5141219811706917
realmlp,kpx_group_2,2397,0.12311621038218303,0.876883789617817,0.4494985875292339,0.3591989987484355,0.09970796829370046,0.541093032957864
realmlp,kpx_group_3,2159,0.1422614685981747,0.8577385314018253,0.3593956416056595,0.30616025937934227,0.0810560444650301,0.6127836961556276
