model,target,n_valid,nmae,one_minus_nmae,ficr,within_6pct_rate,between_6_and_8pct_rate,over_8pct_rate
realmlp,kpx_group_1,2443,0.106903477815724,0.893096522184276,0.45535844092158045,0.38722881702824397,0.10847318870241507,0.504297994269341
realmlp,kpx_group_2,2397,0.11320187186132101,0.886798128138679,0.4809141064407867,0.3808927826449729,0.10554860241969129,0.5135586149353358
realmlp,kpx_group_3,2159,0.1378408495749137,0.8621591504250863,0.36438562906441674,0.31773969430291804,0.09078276980083372,0.5914775358962483
