model,target,step,train_loss,validation_loss,validation_score,validation_nmae,validation_ficr,training_objective_loss,activity_train_loss,activity_validation_loss,boundary_consistency_train_loss,boundary_consistency_validation_loss
realmlp,all,8,0.721778987961657,0.56703120470047,0.5586612224578857,0.1880950927734375,0.305417537689209,0.7744885726886637,0.35139722683850455,0.39945945143699646,0.0,
realmlp,kpx_group_1,8,0.7227022849461612,0.5676436424255371,0.5707651376724243,0.1500377357006073,0.29156798124313354,,,,,
realmlp,kpx_group_2,8,0.6869726882261389,0.4975743293762207,0.6035135388374329,0.19371305406093597,0.4007401764392853,,,,,
realmlp,kpx_group_3,8,0.7556619819472817,0.6358757615089417,0.5017049312591553,0.2205345183610916,0.22394438087940216,,,,,
realmlp,all,9,0.680640277617118,0.5484251976013184,0.581514835357666,0.15884506702423096,0.3218747079372406,0.7310302169883952,0.3359328863375327,0.4006931781768799,0.0,
realmlp,kpx_group_1,9,0.6766350365736905,0.5326148867607117,0.600246787071228,0.13440115749835968,0.33489465713500977,,,,,
realmlp,kpx_group_2,9,0.652096729944734,0.4949174225330353,0.6101002097129822,0.1758643537759781,0.39606478810310364,,,,,
realmlp,kpx_group_3,9,0.7131890593206182,0.6177432537078857,0.5341975092887878,0.1662696748971939,0.234664648771286,,,,,
realmlp,all,10,0.6456844315809362,0.532413899898529,0.5909971594810486,0.16994911432266235,0.3519434630870819,0.6946641145383611,0.32653123359469804,0.42382967472076416,0.0,
realmlp,kpx_group_1,10,0.6451723698307487,0.6197033524513245,0.5382803678512573,0.14640338718891144,0.2229640632867813,,,,,
realmlp,kpx_group_2,10,0.6125089938149733,0.4701252281665802,0.6350835561752319,0.16955268383026123,0.4397198557853699,,,,,
realmlp,kpx_group_3,10,0.679371937232859,0.5074132084846497,0.5996275544166565,0.1938912719488144,0.3931463956832886,,,,,
realmlp,all,11,0.6171917626086403,0.5350396037101746,0.5949937701225281,0.1476358324289322,0.33762332797050476,0.665161990944077,0.3198015198988073,0.40015313029289246,0.0,
realmlp,kpx_group_1,11,0.6215092224233291,0.5512839555740356,0.5895885825157166,0.13281674683094025,0.31199386715888977,,,,,
realmlp,kpx_group_2,11,0.5865301665137795,0.45395344495773315,0.646686851978302,0.1606145054101944,0.4539881646633148,,,,,
realmlp,kpx_group_3,11,0.6435358734691844,0.5998813509941101,0.5487058162689209,0.14947624504566193,0.24688786268234253,,,,,
realmlp,all,12,0.5968083572738311,0.5303003787994385,0.5983929634094238,0.14606355130672455,0.342849463224411,0.6437630092396456,0.31303093450910907,0.4163137972354889,0.0,
realmlp,kpx_group_1,12,0.6002283411867478,0.5419046878814697,0.597594141960144,0.13138894736766815,0.32657724618911743,,,,,
realmlp,kpx_group_2,12,0.5680462419986725,0.45764145255088806,0.6421444416046143,0.15994787216186523,0.44423672556877136,,,,,
realmlp,kpx_group_3,12,0.6221504877595341,0.59135502576828,0.5554403066635132,0.14685383439064026,0.25773441791534424,,,,,
realmlp,all,13,0.5878343941534266,0.5184716582298279,0.6049939393997192,0.14670027792453766,0.35668811202049255,0.6344990151769975,0.3110974562518737,0.41109541058540344,0.0,
realmlp,kpx_group_1,13,0.5943191638764214,0.5241624712944031,0.607759952545166,0.12988165020942688,0.3454015552997589,,,,,
realmlp,kpx_group_2,13,0.5602010120363796,0.45251786708831787,0.645199716091156,0.1610807478427887,0.4514801800251007,,,,,
realmlp,kpx_group_3,13,0.6089830170659458,0.5787345767021179,0.5620220899581909,0.1491384506225586,0.2731826603412628,,,,,
realmlp,all,14,0.5856628488091862,0.5211166143417358,0.6037304401397705,0.14659981429576874,0.3540606200695038,0.6321293615243014,0.30977674924275456,0.410501629114151,0.0,
realmlp,kpx_group_1,14,0.5922720642650828,0.531782329082489,0.6037002801895142,0.12987974286079407,0.3372803032398224,,,,,
realmlp,kpx_group_2,14,0.5583656123455834,0.45168688893318176,0.6468446850776672,0.16155539453029633,0.4552447497844696,,,,,
realmlp,kpx_group_3,14,0.6063508689403534,0.5798805952072144,0.5606461763381958,0.14836432039737701,0.2696567177772522,,,,,
realmlp,all,15,0.5858230389216367,0.520598828792572,0.6055271625518799,0.1471746563911438,0.3582289516925812,0.6324240591596154,0.31067340032142754,0.4115722179412842,0.0,
realmlp,kpx_group_1,15,0.5927324733313393,0.5191336274147034,0.6113282442092896,0.12977422773838043,0.35243064165115356,,,,,
realmlp,kpx_group_2,15,0.5589663868441301,0.45190051198005676,0.6492044925689697,0.1655796766281128,0.46398860216140747,,,,,
realmlp,kpx_group_3,15,0.6057702793794519,0.5907622575759888,0.5560488700866699,0.14617009460926056,0.25826776027679443,,,,,
realmlp,all,16,0.5871456642361248,0.5176830887794495,0.6070459485054016,0.14581961929798126,0.3599114716053009,0.6338590111802606,0.31142230419551625,0.4051876962184906,0.0,
realmlp,kpx_group_1,16,0.5908453122657888,0.5167704224586487,0.6147425174713135,0.12821725010871887,0.35770219564437866,,,,,
realmlp,kpx_group_2,16,0.5591284010340186,0.44858118891716003,0.6482943892478943,0.164874866604805,0.4614636301994324,,,,,
realmlp,kpx_group_3,16,0.6114632811616448,0.5876976251602173,0.5581009387969971,0.14436674118041992,0.26056861877441406,,,,,
realmlp,all,17,0.5903768819921157,0.5187994837760925,0.6049931049346924,0.14743049442768097,0.35741671919822693,0.6372430666404612,0.3124411991413902,0.41565272212028503,0.0,
realmlp,kpx_group_1,17,0.5985133586560979,0.5147571563720703,0.6137151718139648,0.12977036833763123,0.3572008013725281,,,,,
realmlp,kpx_group_2,17,0.5596317885553136,0.45919620990753174,0.6420139074325562,0.1605270802974701,0.44455498456954956,,,,,
realmlp,kpx_group_3,17,0.6129855005180135,0.582444965839386,0.5592501163482666,0.15199404954910278,0.27049434185028076,,,,,
realmlp,all,18,0.5971499216907165,0.5108197331428528,0.6095419526100159,0.15844178199768066,0.3775257170200348,0.6440227505038766,0.3124855248367085,0.42441287636756897,0.0,
realmlp,kpx_group_1,18,0.6022117488524493,0.43978726863861084,0.6662878394126892,0.141023650765419,0.47359928488731384,,,,,
realmlp,kpx_group_2,18,0.5637470106868183,0.48966655135154724,0.6133741140365601,0.18707925081253052,0.41382741928100586,,,,,
realmlp,kpx_group_3,18,0.6254910107921151,0.6030054092407227,0.5489640831947327,0.14722244441509247,0.245150625705719,,,,,
realmlp,all,19,0.60770503913655,0.5374320149421692,0.5936950445175171,0.150140181183815,0.3375302851200104,0.6552431557108375,0.31692080857122645,0.39766034483909607,0.0,
realmlp,kpx_group_1,19,0.6105242187485975,0.5483288764953613,0.5891388058662415,0.13681495189666748,0.3150925636291504,,,,,
realmlp,kpx_group_2,19,0.5710960556479061,0.45130300521850586,0.6494455337524414,0.1623675376176834,0.4612586498260498,,,,,
realmlp,kpx_group_3,19,0.6414948237292907,0.6126642823219299,0.5425007939338684,0.15123803913593292,0.23623965680599213,,,,,
realmlp,all,20,0.6082826879094628,0.5514591336250305,0.5801242589950562,0.15412156283855438,0.3143700659275055,0.6560062766075134,0.31815721664358587,0.3944227397441864,0.0,
realmlp,kpx_group_1,20,0.610526837846812,0.5869812369346619,0.5606023073196411,0.13426221907138824,0.2554667592048645,,,,,
realmlp,kpx_group_2,20,0.5666764886940227,0.4514506161212921,0.6447659730911255,0.16929160058498383,0.458823561668396,,,,,
realmlp,kpx_group_3,20,0.6476447477060205,0.6159455180168152,0.5350044965744019,0.15881085395812988,0.2288198322057724,,,,,
realmlp,all,21,0.5990731418132782,0.5313836932182312,0.5996192693710327,0.14302651584148407,0.3422650396823883,0.6471249101793065,0.32034511162954216,0.4061940610408783,0.0,
realmlp,kpx_group_1,21,0.6013934463262558,0.548760712146759,0.5894759893417358,0.1294022798538208,0.3083542287349701,,,,,
realmlp,kpx_group_2,21,0.5606793621007133,0.45292186737060547,0.6533424258232117,0.1513344645500183,0.45801931619644165,,,,,
realmlp,kpx_group_3,21,0.6351466126301709,0.5924685597419739,0.5560394525527954,0.14834272861480713,0.26042166352272034,,,,,
realmlp,all,22,0.5918204188346863,0.5717134475708008,0.5687723755836487,0.15182338654994965,0.2893681228160858,0.6402659056817784,0.3229699034024687,0.38560113310813904,0.0,
realmlp,kpx_group_1,22,0.5937797523596707,0.6241680383682251,0.5372242331504822,0.14569194614887238,0.22014041244983673,,,,,
realmlp,kpx_group_2,22,0.5549550196703743,0.49917805194854736,0.6168562173843384,0.15554466843605042,0.3892570436000824,,,,,
realmlp,kpx_group_3,22,0.6267265055109473,0.5917942523956299,0.5522366762161255,0.15423354506492615,0.25870686769485474,,,,,
realmlp,all,23,0.5869336066877141,0.552814245223999,0.5805354714393616,0.15446966886520386,0.3155406415462494,0.6344950882827535,0.31707650861319375,0.40501222014427185,0.0,
realmlp,kpx_group_1,23,0.5913644178825266,0.599899411201477,0.5495295524597168,0.14344850182533264,0.24250756204128265,,,,,
realmlp,kpx_group_2,23,0.5447608828544617,0.4665064811706543,0.6331484913825989,0.17448630928993225,0.44078323245048523,,,,,
realmlp,kpx_group_3,23,0.624675519326154,0.5920369625091553,0.5589285492897034,0.14547418057918549,0.26333126425743103,,,,,
realmlp,all,24,0.5770231231170542,0.5385576486587524,0.5915822982788086,0.15164516866207123,0.3348097801208496,0.6241780598373974,0.314366254298126,0.4137899577617645,0.0,
realmlp,kpx_group_1,24,0.5794635783223545,0.5762585997581482,0.5721572041511536,0.13351166248321533,0.27782610058784485,,,,,
realmlp,kpx_group_2,24,0.5314576599527808,0.45518410205841064,0.6422233581542969,0.1741636097431183,0.4586103558540344,,,,,
realmlp,kpx_group_3,24,0.6201481205575606,0.5842301845550537,0.5603662729263306,0.14726024866104126,0.26799285411834717,,,,,
realmlp,all,25,0.5663311770733666,0.5058740973472595,0.6158918738365173,0.14790499210357666,0.3796887695789337,0.6133030249791986,0.31314561822835135,0.39502695202827454,0.0,
realmlp,kpx_group_1,25,0.5665973074295941,0.4679833650588989,0.6453397870063782,0.13177862763404846,0.4224582016468048,,,,,
realmlp,kpx_group_2,25,0.5216044910690364,0.4480869174003601,0.6508674025535583,0.1628216803073883,0.464556485414505,,,,,
realmlp,kpx_group_3,25,0.6107917217647328,0.6015519499778748,0.5514684915542603,0.14911462366580963,0.25205156207084656,,,,,
realmlp,all,26,0.5584799200296402,0.5132179856300354,0.6104119420051575,0.1420540064573288,0.3628779351711273,0.6054822820074418,0.31334904712789197,0.40794679522514343,0.0,
realmlp,kpx_group_1,26,0.5574389029951656,0.5243093967437744,0.6058913469314575,0.12670022249221802,0.33848294615745544,,,,,
realmlp,kpx_group_2,26,0.5168227820711977,0.44686466455459595,0.6527142524719238,0.15474626421928406,0.4601748287677765,,,,,
realmlp,kpx_group_3,26,0.6011780947446823,0.5684798955917358,0.5726302266120911,0.1447155624628067,0.28997600078582764,,,,,
realmlp,all,27,0.5477790771161809,0.5009012222290039,0.6158645749092102,0.14763519167900085,0.37936434149742126,0.5938602361608954,0.30720772594213486,0.4049356281757355,0.0,
realmlp,kpx_group_1,27,0.5559434207046733,0.4912014305591583,0.6287739276885986,0.1267724633216858,0.3843202590942383,,,,,
realmlp,kpx_group_2,27,0.5093736127018929,0.45148953795433044,0.6425470113754272,0.1729240119457245,0.45801812410354614,,,,,
realmlp,kpx_group_3,27,0.578020205392557,0.560012698173523,0.5762727856636047,0.1432090848684311,0.29575470089912415,,,,,
realmlp,all,28,0.5387536059407627,0.46064862608909607,0.6441286206245422,0.15489651262760162,0.4431537687778473,0.5844377068912282,0.3045606363345595,0.3990537226200104,0.0,
realmlp,kpx_group_1,28,0.5412595403545043,0.430245578289032,0.6747359037399292,0.1262013167142868,0.47567319869995117,,,,,
realmlp,kpx_group_2,28,0.49655819158343706,0.4506898820400238,0.6472396850585938,0.1685854196548462,0.4630647599697113,,,,,
realmlp,kpx_group_3,28,0.5784430845695383,0.5010103583335876,0.6104103326797485,0.16990281641483307,0.39072340726852417,,,,,
realmlp,all,29,0.5338351402212592,0.48111268877983093,0.6316879391670227,0.14732569456100464,0.4107015132904053,0.5789967380902347,0.30107730583232994,0.4201923608779907,0.0,
realmlp,kpx_group_1,29,0.537900414536981,0.44203272461891174,0.6657232046127319,0.1276172697544098,0.45906367897987366,,,,,
realmlp,kpx_group_2,29,0.494665685821982,0.44461309909820557,0.6535131931304932,0.16408495604991913,0.4711112976074219,,,,,
realmlp,kpx_group_3,29,0.5689393194282756,0.5566922426223755,0.5758273601531982,0.15027490258216858,0.3019295632839203,,,,,
realmlp,all,30,0.5258992621127296,0.47622355818748474,0.6338617205619812,0.1492443084716797,0.4169677197933197,0.5708328012157889,0.2995568960905075,0.3955106735229492,0.0,
realmlp,kpx_group_1,30,0.5312431016389061,0.4503132104873657,0.6579959392547607,0.12806198000907898,0.44405385851860046,,,,,
realmlp,kpx_group_2,30,0.4855344006243874,0.4495949149131775,0.6471913456916809,0.16851752996444702,0.46290022134780884,,,,,
realmlp,kpx_group_3,30,0.5609202989760567,0.5287626385688782,0.5963977575302124,0.15115341544151306,0.34394896030426025,,,,,
realmlp,all,31,0.5175157829242594,0.47137102484703064,0.6379753947257996,0.14672814309597015,0.42267894744873047,0.5617864727973938,0.2951379146646051,0.4052322804927826,0.0,
realmlp,kpx_group_1,31,0.5213853664257947,0.46562835574150085,0.647646427154541,0.12452515214681625,0.4198179543018341,,,,,
realmlp,kpx_group_2,31,0.4751970969578799,0.4494822323322296,0.6469507813453674,0.17039981484413147,0.46430134773254395,,,,,
realmlp,kpx_group_3,31,0.5559648862656426,0.49900248646736145,0.619329035282135,0.14525942504405975,0.38391751050949097,,,,,
realmlp,all,32,0.5127618185737554,0.4882107675075531,0.6268585324287415,0.14828617870807648,0.4020031988620758,0.5566113407120985,0.29233015986049876,0.40113767981529236,0.0,
realmlp,kpx_group_1,32,0.518741200951969,0.47996610403060913,0.6413056254386902,0.12612763047218323,0.4087388515472412,,,,,
realmlp,kpx_group_2,32,0.4738580921993536,0.4463230073451996,0.6490116119384766,0.16875484585762024,0.46677806973457336,,,,,
realmlp,kpx_group_3,32,0.5456861546810936,0.5383431315422058,0.5902583599090576,0.14997602999210358,0.33049267530441284,,,,,
realmlp,all,33,0.5058474067379447,0.471535325050354,0.6382163166999817,0.1445443481206894,0.4209768772125244,0.5493179130203584,0.2898033471668468,0.3893137276172638,0.0,
realmlp,kpx_group_1,33,0.5071207048261867,0.4422048032283783,0.6656379699707031,0.12551811337471008,0.45679402351379395,,,,,
realmlp,kpx_group_2,33,0.4659019200240864,0.4418301582336426,0.6538496017456055,0.16518501937389374,0.4728842079639435,,,,,
realmlp,kpx_group_3,33,0.5445195870364413,0.5305709838867188,0.5951612591743469,0.14292988181114197,0.3332524597644806,,,,,
realmlp,all,34,0.4984352071495617,0.4827449321746826,0.6325691342353821,0.14111407101154327,0.406252384185791,0.5414828982423333,0.2869846557869631,0.3958014249801636,0.0,
realmlp,kpx_group_1,34,0.5020460613510188,0.47357338666915894,0.6448158025741577,0.12140960991382599,0.4110412299633026,,,,,
realmlp,kpx_group_2,34,0.460771851679858,0.43837523460388184,0.6582427024841309,0.16156481206417084,0.47805020213127136,,,,,
realmlp,kpx_group_3,34,0.532487706226461,0.5362861752510071,0.594649076461792,0.140367791056633,0.3296658992767334,,,,,
realmlp,all,35,0.4909633840708172,0.470201700925827,0.6402305960655212,0.14392824470996857,0.42438939213752747,0.5336718085934135,0.28472281554166007,0.3971434533596039,0.0,
realmlp,kpx_group_1,35,0.49565304728115306,0.43732750415802,0.6725062131881714,0.1239033192396164,0.46891579031944275,,,,,
realmlp,kpx_group_2,35,0.4533435136956327,0.4441836178302765,0.6511235237121582,0.16736331582069397,0.4696103632450104,,,,,
realmlp,kpx_group_3,35,0.5238935890443185,0.529093861579895,0.5970619320869446,0.14051814377307892,0.3346420228481293,,,,,
realmlp,all,36,0.48820947855710983,0.4646904170513153,0.6435117125511169,0.14582335948944092,0.43284669518470764,0.5306317131308949,0.2828148958437583,0.4042781889438629,0.0,
realmlp,kpx_group_1,36,0.49014605932375965,0.4433211088180542,0.6662290692329407,0.12332276999950409,0.455780953168869,,,,,
realmlp,kpx_group_2,36,0.4506731059621362,0.44393494725227356,0.6523797512054443,0.1679830551147461,0.47274249792099,,,,,
realmlp,kpx_group_3,36,0.523809255046003,0.5068150758743286,0.6119261980056763,0.14616423845291138,0.3700166940689087,,,,,
realmlp,all,37,0.48385002727017684,0.4624464511871338,0.6454620957374573,0.1442030519247055,0.43512722849845886,0.5259719420881832,0.2808128012453808,0.40205278992652893,0.0,
realmlp,kpx_group_1,37,0.49024877478094664,0.4399014711380005,0.6680269837379456,0.12412365525960922,0.46017760038375854,,,,,
realmlp,kpx_group_2,37,0.44493555672028484,0.44198012351989746,0.6530086994171143,0.16578881442546844,0.47180619835853577,,,,,
realmlp,kpx_group_3,37,0.5163657380377545,0.5054576992988586,0.615350604057312,0.14269666373729706,0.37339791655540466,,,,,
realmlp,all,38,0.4785401093609193,0.46053269505500793,0.6466091275215149,0.14621302485466003,0.4394312798976898,0.5204925835132599,0.27968315451460724,0.3993929326534271,0.0,
realmlp,kpx_group_1,38,0.48476098039570975,0.4413330554962158,0.6677380800247192,0.12389971315860748,0.45937579870224,,,,,
realmlp,kpx_group_2,38,0.44169241540572224,0.4450885057449341,0.649237334728241,0.16843082010746002,0.46690550446510315,,,,,
realmlp,kpx_group_3,38,0.5091669449911398,0.4951765835285187,0.6228519678115845,0.1463085263967514,0.39201250672340393,,,,,
realmlp,all,39,0.4780888154226191,0.461203932762146,0.6460174322128296,0.14547215402126312,0.4375070035457611,0.5199788173331934,0.2792666760437629,0.3961573541164398,0.0,
realmlp,kpx_group_1,39,0.48465760841089134,0.44614285230636597,0.6641362905502319,0.12345929443836212,0.45173192024230957,,,,,
realmlp,kpx_group_2,39,0.44196220005259795,0.44455477595329285,0.649477481842041,0.1678144633769989,0.46676939725875854,,,,,
realmlp,kpx_group_3,39,0.5076466439401403,0.49291419982910156,0.624438464641571,0.14514271914958954,0.3940196931362152,,,,,
realmlp,all,40,0.4760877161341555,0.46163761615753174,0.6460153460502625,0.14548246562480927,0.4375131130218506,0.5179744617027395,0.2792449562865145,0.3961500823497772,0.0,
realmlp,kpx_group_1,40,0.4807637846645187,0.44556641578674316,0.6650800704956055,0.12369374185800552,0.453853964805603,,,,,
realmlp,kpx_group_2,40,0.44145723563783307,0.4446328580379486,0.6496434211730957,0.16786926984786987,0.46715614199638367,,,,,
realmlp,kpx_group_3,40,0.5060421425630065,0.49471357464790344,0.6233224868774414,0.14488433301448822,0.39152926206588745,,,,,
realmlp,all,41,0.477107394267531,0.46175098419189453,0.6458785533905029,0.14547693729400635,0.4372340738773346,0.5189222228877685,0.2787655232583775,0.3962150514125824,0.0,
realmlp,kpx_group_1,41,0.4822101842831163,0.4452824294567108,0.6649266481399536,0.12363079935312271,0.45348405838012695,,,,,
realmlp,kpx_group_2,41,0.44060107627335715,0.44512271881103516,0.6494392156600952,0.16809140145778656,0.46696987748146057,,,,,
realmlp,kpx_group_3,41,0.508510922684389,0.49484774470329285,0.62326979637146,0.14470866322517395,0.3912481963634491,,,,,
realmlp,all,42,0.47687312390874415,0.46318793296813965,0.6441226005554199,0.14472612738609314,0.43297138810157776,0.5186927108203664,0.2787972636082593,0.39552760124206543,0.0,
realmlp,kpx_group_1,42,0.48318373324239955,0.4452911913394928,0.6625442504882812,0.12384365499019623,0.44893211126327515,,,,,
realmlp,kpx_group_2,42,0.4399565388174618,0.4442424476146698,0.6501949429512024,0.16724064946174622,0.467630535364151,,,,,
realmlp,kpx_group_3,42,0.5074790869565571,0.5000301599502563,0.6196287274360657,0.14309409260749817,0.38235148787498474,,,,,
realmlp,all,43,0.47722433989538865,0.46526145935058594,0.6425606608390808,0.14446252584457397,0.42958375811576843,0.5191428678877213,0.27945684816907435,0.3968871831893921,0.0,
realmlp,kpx_group_1,43,0.4836164861917496,0.4486384987831116,0.6618342399597168,0.12329874187707901,0.4469672441482544,,,,,
realmlp,kpx_group_2,43,0.44010788158458825,0.44456514716148376,0.6503874659538269,0.16768567264080048,0.4684606194496155,,,,,
realmlp,kpx_group_3,43,0.5079486562925226,0.5025807023048401,0.6154600381851196,0.14240318536758423,0.3733232915401459,,,,,
realmlp,all,44,0.47875495211166497,0.4580378830432892,0.6486351490020752,0.14640779793262482,0.4436780512332916,0.5206166996675379,0.27907826269374175,0.3930603563785553,0.0,
realmlp,kpx_group_1,44,0.4838603436946869,0.44235602021217346,0.6673375368118286,0.12324478477239609,0.45791977643966675,,,,,
realmlp,kpx_group_2,44,0.4421823278946035,0.4490334987640381,0.6460108160972595,0.17048802971839905,0.4625096619129181,,,,,
realmlp,kpx_group_3,44,0.5102221873753211,0.48272407054901123,0.632557213306427,0.14549054205417633,0.41060492396354675,,,,,
realmlp,all,45,0.48099492884734096,0.4582441747188568,0.6473546624183655,0.14463458955287933,0.43934401869773865,0.5229765816646463,0.2798776609056136,0.3926590383052826,0.0,
realmlp,kpx_group_1,45,0.48692936274935217,0.4334525167942047,0.6696540713310242,0.12359366565942764,0.46290186047554016,,,,,
realmlp,kpx_group_2,45,0.4441726532052545,0.447857141494751,0.6483703851699829,0.16785015165805817,0.46459096670150757,,,,,
realmlp,kpx_group_3,45,0.5118827653281829,0.49342280626296997,0.6240396499633789,0.14245997369289398,0.3905392289161682,,,,,
realmlp,all,46,0.48180806855945024,0.47170186042785645,0.6377424597740173,0.14576154947280884,0.42124655842781067,0.5238674230435315,0.2803957107312539,0.3875957727432251,0.0,
realmlp,kpx_group_1,46,0.4876600192750202,0.46810421347618103,0.6448380351066589,0.12415091693401337,0.41382700204849243,,,,,
realmlp,kpx_group_2,46,0.4442906217540012,0.4430272579193115,0.6541122794151306,0.16701273620128632,0.47523730993270874,,,,,
realmlp,kpx_group_3,46,0.5134735681554851,0.5039740800857544,0.6142772436141968,0.14612098038196564,0.3746754229068756,,,,,
realmlp,all,47,0.48427177439717684,0.4670160710811615,0.6430777907371521,0.143061563372612,0.42921721935272217,0.526480445967001,0.28139112626805024,0.3916502296924591,0.0,
realmlp,kpx_group_1,47,0.4894503372557023,0.4423540532588959,0.6669641137123108,0.1245155930519104,0.45844385027885437,,,,,
realmlp,kpx_group_2,47,0.44582757835879044,0.43951696157455444,0.655773401260376,0.16378523409366608,0.47533202171325684,,,,,
realmlp,kpx_group_3,47,0.5175374093301156,0.5191771984100342,0.6064959168434143,0.14088386297225952,0.3538757264614105,,,,,
realmlp,all,48,0.4863335503374829,0.453821063041687,0.6520641446113586,0.14434461295604706,0.4484729766845703,0.5284297632820466,0.2806413949412458,0.37808957695961,0.0,
realmlp,kpx_group_1,48,0.49112750808982286,0.43620774149894714,0.6726062297821045,0.1232093796133995,0.4684218466281891,,,,,
realmlp,kpx_group_2,48,0.44968770049950657,0.442903995513916,0.6520929336547852,0.1654355376958847,0.469621479511261,,,,,
realmlp,kpx_group_3,48,0.5181854446144665,0.48235151171684265,0.6314932703971863,0.14438889920711517,0.4073754847049713,,,,,
realmlp,all,49,0.48867430669419903,0.48534178733825684,0.6282587647438049,0.14472879469394684,0.4012462794780731,0.531272762838532,0.28398970821324515,0.3936503827571869,0.0,
realmlp,kpx_group_1,49,0.492358795421965,0.4761371910572052,0.642720103263855,0.12455196678638458,0.40999212861061096,,,,,
realmlp,kpx_group_2,49,0.45132022394853477,0.4448851943016052,0.6498605012893677,0.16679151356220245,0.466512531042099,,,,,
realmlp,kpx_group_3,49,0.5223439024651751,0.5350029468536377,0.5921956300735474,0.14284290373325348,0.32723408937454224,,,,,
realmlp,all,50,0.48817942422979016,0.4751376211643219,0.6364206671714783,0.1444041132926941,0.417245477437973,0.5306249278433183,0.28297003270948634,0.3878696858882904,0.0,
